ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:0044772	mitotic cell cycle phase transition	36	36/142	500/10965	1.0964594359441203e-17	1.6945282191863676e-15	1.3136528361741996e-15	14.881519392199793	NASP/DTL/CLSPN/RRM2/MCM6/MCM2/CDC25A/PPAT/MAD2L1/DHFR/E2F3/GMNN/MCM3/FBXO5/MCM7/EZH2/EIF4EBP1/MCM4/POLE3/MCM10/WEE1/CCND1/PRIM1/CDK4/BLM/ORC6/CDT1/ATAD5/CDC6/BRCA1/TYMS/HAUS1/CCNE1/PCNA/E2F1/MCM5	18
BP	GO:0065004	protein-DNA complex assembly	22	22/142	150/10965	1.842820047559702e-17	2.6106617340429107e-15	2.023869034688374e-15	14.693817594279079	RBBP4/NASP/HAT1/MCM6/MCM2/CENPH/CENPK/GMNN/CENPQ/CENPW/DAXX/MCM3/MCM7/MCM4/HELLS/RAD51/CDT1/CENPV/CHAF1A/ASF1B/MCM5/CENPM	18
BP	GO:0000724	double-strand break repair via homologous recombination	20	20/142	116/10965	2.214379837671459e-17	2.8957274800319077e-15	2.2448611795665313e-15	14.648810510256338	RIF1/MCM6/MCM2/MCM3/MMS22L/MCM7/XRCC2/GINS4/MCM4/FEN1/CHEK1/RAD51AP1/RECQL/BRCA2/RAD51/BLM/RMI2/GINS2/BRCA1/MCM5	18
BP	GO:0000725	recombinational repair	20	20/142	117/10965	2.6424302745100478e-17	3.2086653333336293e-15	2.4874606794635938e-15	14.604243775638299	RIF1/MCM6/MCM2/MCM3/MMS22L/MCM7/XRCC2/GINS4/MCM4/FEN1/CHEK1/RAD51AP1/RECQL/BRCA2/RAD51/BLM/RMI2/GINS2/BRCA1/MCM5	18
BP	GO:0006271	DNA strand elongation involved in DNA replication	11	11/142	18/10965	3.4196407923401135e-17	3.875592897985462e-15	3.0044844014104015e-15	14.522230046401607	RFC4/MCM3/MCM7/GINS4/MCM4/POLE3/DNA2/POLD3/RFC3/GINS2/PCNA	18
BP	GO:0006302	double-strand break repair	24	24/142	203/10965	9.311384117178725e-17	9.893345624502395e-15	7.669640075465633e-15	14.115225016351786	MSH2/RIF1/MCM6/BARD1/MCM2/DEK/MCM3/MMS22L/MCM7/XRCC2/GINS4/MCM4/DNA2/FEN1/CHEK1/RAD51AP1/RECQL/BRCA2/RAD51/BLM/RMI2/GINS2/BRCA1/MCM5	18
BP	GO:0006270	DNA replication initiation	13	13/142	36/10965	2.956106448621027e-16	2.9561064486210266e-14	2.2916689001074465e-14	13.639848128957492	MCM6/MCM2/MCM3/MCM7/MCM4/POLE3/MCM10/PRIM1/ORC6/CDT1/CDC6/CCNE1/MCM5	18
BP	GO:0022616	DNA strand elongation	11	11/142	23/10965	1.374959521991815e-15	1.2985728818811586e-13	1.0066955096688612e-13	12.997101868540083	RFC4/MCM3/MCM7/GINS4/MCM4/POLE3/DNA2/POLD3/RFC3/GINS2/PCNA	18
BP	GO:0032508	DNA duplex unwinding	17	17/142	98/10965	5.740957982647412e-15	5.136646616052947e-13	3.982093847243524e-13	12.399888509034945	MCM6/MCM2/RFC4/MCM3/RFC2/MCM7/GINS4/MCM4/DSCC1/DNA2/RFC5/RECQL/RFC3/RAD51/BLM/GINS2/MCM5	18
BP	GO:0032201	telomere maintenance via semi-conservative replication	11	11/142	26/10965	7.601320163719291e-15	6.461122139161397e-13	5.008869918408712e-13	12.3002602468992	RFC4/RFC1/RFC2/POLE3/DNA2/FEN1/POLD3/RFC5/PRIM1/RFC3/PCNA	18
BP	GO:0032392	DNA geometric change	17	17/142	105/10965	1.9072525044417515e-14	1.543966313119513e-12	1.1969323987774802e-12	11.921930377302001	MCM6/MCM2/RFC4/MCM3/RFC2/MCM7/GINS4/MCM4/DSCC1/DNA2/RFC5/RECQL/RFC3/RAD51/BLM/GINS2/MCM5	18
BP	GO:0006333	chromatin assembly or disassembly	18	18/142	124/10965	2.252982821101044e-14	1.7409412708508065e-12	1.3496337282385202e-12	11.86978407697729	RBBP4/NASP/HAT1/MCM2/CENPH/CENPK/CENPQ/CENPW/DAXX/BAZ1B/POLE3/HELLS/SUPT16H/CENPV/CHAF1A/DNMT1/ASF1B/CENPM	18
BP	GO:0006275	regulation of DNA replication	16	16/142	96/10965	7.278578377008479e-14	5.3798188003975715e-12	4.170608754240099e-12	11.379800549507864	RFC4/GMNN/FBXO5/RFC2/DSCC1/SMC3/DNA2/RFC5/BRCA2/RFC3/BLM/TIPIN/CDT1/ATAD5/CDC6/PCNA	18
BP	GO:0000727	double-strand break repair via break-induced replication	8	8/142	11/10965	1.0361118235441149e-13	7.339125416770814e-12	5.689526329286104e-12	11.244923888462601	MCM6/MCM2/MCM3/MCM7/GINS4/MCM4/GINS2/MCM5	18
BP	GO:0031497	chromatin assembly	16	16/142	103/10965	2.286184769595765e-13	1.5546056433251202e-11	1.2051803501195359e-11	10.918947957901622	RBBP4/NASP/HAT1/MCM2/CENPH/CENPK/CENPQ/CENPW/DAXX/POLE3/HELLS/CENPV/CHAF1A/DNMT1/ASF1B/CENPM	18
BP	GO:0090329	regulation of DNA-dependent DNA replication	12	12/142	46/10965	3.713543545307777e-13	2.4280861642397005e-11	1.8823305743827274e-11	10.72530410353205	RFC4/GMNN/FBXO5/RFC2/DSCC1/RFC5/BRCA2/RFC3/BLM/TIPIN/CDT1/PCNA	18
BP	GO:0000723	telomere maintenance	17	17/142	131/10965	8.207261882257783e-13	5.167535259199345e-11	4.0060397179675415e-11	10.39728474919905	RIF1/RFC4/RFC1/HNRNPD/RFC2/POLE3/DNA2/FEN1/POLD3/RFC5/PRIM1/BRCA2/RFC3/RAD51/BLM/CCNE1/PCNA	18
BP	GO:0032200	telomere organization	17	17/142	132/10965	9.318340374517943e-13	5.6575637988144656e-11	4.3859256198858886e-11	10.357938737717099	RIF1/RFC4/RFC1/HNRNPD/RFC2/POLE3/DNA2/FEN1/POLD3/RFC5/PRIM1/BRCA2/RFC3/RAD51/BLM/CCNE1/PCNA	18
BP	GO:0034728	nucleosome organization	14	14/142	91/10965	8.898064906635409e-12	5.21610701423455e-10	4.043694106391119e-10	9.393221704943311	RBBP4/NASP/HAT1/MCM2/CENPH/CENPK/CENPQ/CENPW/DAXX/POLE3/SUPT16H/CHAF1A/ASF1B/CENPM	18
BP	GO:0034724	DNA replication-independent nucleosome organization	10	10/142	34/10965	9.697984628454933e-12	5.495524622791129e-10	4.260307633272132e-10	9.370559039721524	RBBP4/NASP/HAT1/CENPH/CENPK/CENPQ/CENPW/SUPT16H/ASF1B/CENPM	18
BP	GO:0006334	nucleosome assembly	12	12/142	61/10965	1.4091885351344963e-11	7.72780809589885e-10	5.990845657006416e-10	9.222511869054916	RBBP4/NASP/HAT1/MCM2/CENPH/CENPK/CENPQ/CENPW/DAXX/CHAF1A/ASF1B/CENPM	18
BP	GO:0006323	DNA packaging	16	16/142	134/10965	1.4746778666767217e-11	7.834226166720084e-10	6.073344371971236e-10	9.216572092727825	RBBP4/NASP/HAT1/MCM2/CENPH/CENPK/CENPQ/CENPW/DAXX/POLE3/HELLS/CENPV/CHAF1A/DNMT1/ASF1B/CENPM	18
BP	GO:0031055	chromatin remodeling at centromere	9	9/142	27/10965	3.052098400277251e-11	1.5722931152943413e-9	1.2188922478938176e-9	8.914034685040761	RBBP4/NASP/CENPH/CENPK/CENPQ/CENPW/HELLS/CENPV/CENPM	18
BP	GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	9	9/142	29/10965	6.380201515986616e-11	3.190100757993308e-9	2.4730688229149354e-9	8.606763797509998	RRM2/DHFR/FBXO5/CDT1/CDC6/TYMS/CCNE1/PCNA/E2F1	18
BP	GO:0006268	DNA unwinding involved in DNA replication	7	7/142	14/10965	1.6755895831691636e-10	8.13857797539308e-9	6.309287693617421e-9	8.200019668995687	MCM6/MCM2/MCM7/MCM4/RECQL/RAD51/BLM	18
BP	GO:0006336	DNA replication-independent nucleosome assembly	9	9/142	33/10965	2.3514133518006014e-10	1.110389638350284e-8	8.608098001328518e-9	8.06509279730107	RBBP4/NASP/HAT1/CENPH/CENPK/CENPQ/CENPW/ASF1B/CENPM	18
BP	GO:0006301	postreplication repair	10	10/142	46/10965	2.6416459533766163e-10	1.2137292218216885e-8	9.409219725825102e-9	8.026446389624683	DTL/MSH2/RFC4/RFC1/RFC2/POLD3/RFC5/RFC3/BRCA1/PCNA	18
BP	GO:0051052	regulation of DNA metabolic process	20	20/142	282/10965	5.477901685702117e-10	2.3604159033882938e-8	1.8298704093140208e-8	7.73757966574097	USP1/MSH2/MSH6/RIF1/RFC4/HNRNPD/DEK/RFC2/DSCC1/CHEK1/RAD51AP1/RFC5/RFC3/RAD51/BLM/RMI2/CDT1/ATAD5/BRCA1/PCNA	18
BP	GO:0000075	cell cycle checkpoint	17	17/142	196/10965	5.51519139847262e-10	2.3604159033882938e-8	1.8298704093140208e-8	7.73757966574097	DTL/CLSPN/MSH2/MAD2L1/ZWINT/DNA2/WEE1/CCND1/CHEK1/WDR76/BLM/TIPIN/CDT1/CDC6/BRCA1/PCNA/E2F1	18
BP	GO:0034508	centromere complex assembly	9	9/142	36/10965	5.553919772678338e-10	2.3604159033882938e-8	1.8298704093140208e-8	7.73757966574097	RBBP4/NASP/CENPH/CENPK/CENPQ/CENPW/HELLS/CENPV/CENPM	18
BP	GO:0042769	DNA damage response, detection of DNA damage	9	9/142	37/10965	7.258993128375318e-10	3.0098264190824487e-8	2.3333143508924004e-8	7.6320267478494985	USP1/DTL/RFC4/RFC1/RFC2/POLD3/RFC5/RFC3/PCNA	18
BP	GO:0009411	response to UV	13	13/142	120/10965	4.4416417413725626e-9	1.797807371507942e-7	1.393718160450739e-7	6.855825040969914	USP1/DTL/MSH2/MSH6/CDC25A/PTN/FEN1/CCND1/POLD3/CHEK1/BRCA2/TIPIN/PCNA	18
BP	GO:0031570	DNA integrity checkpoint	14	14/142	145/10965	5.0100139847373086e-09	1.9807032032682382e-7	1.535504898137359e-7	6.813748793854169	DTL/CLSPN/MSH2/DNA2/CCND1/CHEK1/WDR76/BLM/TIPIN/CDT1/CDC6/BRCA1/PCNA/E2F1	18
BP	GO:0072331	signal transduction by p53 class mediator	17	17/142	232/10965	7.323188345677483e-9	2.8294136790117545e-7	2.1934525858344995e-7	6.658871748964984	RBBP4/MSH2/BARD1/RFC4/RFC2/DNA2/CHEK1/RFC5/BRCA2/RFC3/SUPT16H/BLM/RMI2/ATAD5/BRCA1/PCNA/E2F1	18
BP	GO:0009314	response to radiation	20	20/142	329/10965	7.937401405414672e-9	2.998573864267765e-7	2.3245910080886942e-7	6.633653446453565	USP1/DTL/MSH2/MSH6/CDC25A/PTN/XRCC2/RRM1/FEN1/CCND1/POLD3/CHEK1/RAD51AP1/BRCA2/RAD51/BLM/TIPIN/BRCA1/PCNA/SMC1A	18
BP	GO:0006297	nucleotide-excision repair, DNA gap filling	7	7/142	23/10965	1.0857892339000715e-8	4.0126993426741774e-7	3.1107737319059253e-7	6.507131576984649	RFC4/RFC1/RFC2/POLD3/RFC5/RFC3/PCNA	18
BP	GO:1902969	mitotic DNA replication	6	6/142	14/10965	1.1700699242017943e-8	4.164218818216425e-7	3.228236507991928e-7	6.491034655377107	MCM6/MCM2/MCM3/MCM4/BRCA2/RAD51	18
BP	GO:0045787	positive regulation of cell cycle	19	19/142	303/10965	1.1757794310258142e-8	4.164218818216425e-7	3.228236507991928e-7	6.491034655377107	DTL/CDC25A/MAD2L1/FBXO5/EZH2/EIF4EBP1/FEN1/CCND1/CHEK1/CDK4/BRCA2/CDT1/ATAD5/CDC6/CENPV/BRCA1/PCNA/E2F1/RANBP1	18
BP	GO:0019985	translesion synthesis	8	8/142	36/10965	1.4461919368620098e-8	5.01740059727636e-7	3.8896504939876184e-7	6.410089420615648	DTL/RFC4/RFC1/RFC2/POLD3/RFC5/RFC3/PCNA	18
BP	GO:0051301	cell division	24	24/142	493/10965	1.7562528873382413e-8	5.971259816950021e-7	4.629112873573638e-7	6.33450222950612	CDC25A/MAD2L1/CENPW/FBXO5/PTN/HELLS/SMC3/ZWINT/WEE1/CCND1/TUBA1B/CDK4/BRCA2/VRK1/BLM/TIPIN/ORC6/CDT1/CDC6/CENPV/HAUS1/CCNE1/DSN1/SMC1A	18
BP	GO:0010948	negative regulation of cell cycle process	18	18/142	280/10965	2.006630249303432e-8	6.682657441403192e-7	5.180611217731763e-7	6.285618998395986	RBBP4/DTL/CLSPN/RRM2/MAD2L1/FBXO5/EZH2/WEE1/CCND1/CHEK1/CDK4/RAD51/BLM/CDT1/CDC6/BRCA1/PCNA/E2F1	18
BP	GO:0034080	CENP-A containing nucleosome assembly	7	7/142	25/10965	2.0834167317315837e-8	6.682657441403192e-7	5.180611217731763e-7	6.285618998395986	RBBP4/NASP/CENPH/CENPK/CENPQ/CENPW/CENPM	18
BP	GO:0061641	CENP-A containing chromatin organization	7	7/142	25/10965	2.0834167317315837e-8	6.682657441403192e-7	5.180611217731763e-7	6.285618998395986	RBBP4/NASP/CENPH/CENPK/CENPQ/CENPW/CENPM	18
BP	GO:0090068	positive regulation of cell cycle process	16	16/142	233/10965	5.2131243136698306e-8	1.6411687654145762e-6	1.272286869535015e-6	5.895414954875107	DTL/CDC25A/MAD2L1/FBXO5/EZH2/FEN1/CCND1/CDK4/CDT1/ATAD5/CDC6/CENPV/BRCA1/PCNA/E2F1/RANBP1	18
BP	GO:0007093	mitotic cell cycle checkpoint	13	13/142	149/10965	6.156939794871668e-8	1.889513886474876e-6	1.4648120036325354e-6	5.834218109797285	CLSPN/MSH2/MAD2L1/ZWINT/WEE1/CCND1/BLM/TIPIN/CDT1/CDC6/BRCA1/PCNA/E2F1	18
BP	GO:0045930	negative regulation of mitotic cell cycle	17	17/142	268/10965	6.224281037799591e-8	1.889513886474876e-6	1.4648120036325354e-6	5.834218109797285	CLSPN/MSH2/MAD2L1/FBXO5/EZH2/ZWINT/WEE1/CCND1/CHEK1/CDK4/BLM/TIPIN/CDT1/CDC6/BRCA1/PCNA/E2F1	18
BP	GO:0000731	DNA synthesis involved in DNA repair	8	8/142	43/10965	6.420646867470431e-8	1.9030397220057542e-6	1.475297666842851e-6	5.831120344414851	DTL/RFC4/RFC1/RFC2/POLD3/RFC5/RFC3/PCNA	18
BP	GO:0034401	chromatin organization involved in regulation of transcription	10	10/142	79/10965	6.492723757431397e-8	1.9030397220057542e-6	1.475297666842851e-6	5.831120344414851	RIF1/HAT1/EZH2/ATAD2/POLE3/HELLS/CHEK1/CDCA4/CENPV/DNMT1	18
BP	GO:1901988	negative regulation of cell cycle phase transition	15	15/142	207/10965	6.888045800241861e-8	1.9846911627815532e-6	1.5385964927569687e-6	5.812875261874894	DTL/CLSPN/MAD2L1/FBXO5/EZH2/WEE1/CCND1/CHEK1/CDK4/BLM/CDT1/CDC6/BRCA1/PCNA/E2F1	18
BP	GO:0007059	chromosome segregation	17	17/142	274/10965	8.590093160727233e-8	2.433859728872716e-6	1.8868064275842973e-6	5.724272652958645	MAD2L1/CENPH/CENPK/CENPQ/CENPW/FBXO5/DSCC1/SMC3/ZWINT/FEN1/RMI2/CDT1/CDC6/BRCA1/CCNE1/DSN1/SMC1A	18
BP	GO:0060249	anatomical structure homeostasis	18	18/142	310/10965	9.538240086419683e-8	2.6581980568710594e-6	2.0607207227260474e-6	5.68598086159167	RIF1/BARD1/RFC4/RFC1/HNRNPD/RFC2/POLE3/DNA2/FEN1/POLD3/RFC5/PRIM1/BRCA2/RFC3/RAD51/BLM/CCNE1/PCNA	18
BP	GO:1901796	regulation of signal transduction by p53 class mediator	13	13/142	156/10965	1.0612639090440846e-7	2.909917169959587e-6	2.2558614840801254e-6	5.646687570711085	RBBP4/BARD1/RFC4/RFC2/DNA2/CHEK1/RFC5/RFC3/SUPT16H/BLM/RMI2/ATAD5/BRCA1	18
BP	GO:0071897	DNA biosynthetic process	13	13/142	159/10965	1.3283741020753585e-7	3.5845015452827135e-6	2.778821012194401e-6	5.556139425845768	DTL/RFC4/RFC1/HNRNPD/RFC2/DSCC1/POLE3/POLD3/RFC5/RFC3/TK1/TYMS/PCNA	18
BP	GO:0006338	chromatin remodeling	13	13/142	162/10965	1.6544050473699583e-7	4.3945134070764516e-6	3.4067682883341904e-6	5.4676574040077	RBBP4/NASP/CENPH/CENPK/CENPQ/CENPW/DAXX/BAZ1B/POLE3/HELLS/CENPV/DNMT1/CENPM	18
BP	GO:0042276	error-prone translesion synthesis	6	6/142	21/10965	1.9620526285935714e-7	5.053771922134957e-6	3.9178467161071e-6	5.406952559574335	RFC4/RFC1/RFC2/RFC5/RFC3/PCNA	18
BP	GO:0070987	error-free translesion synthesis	6	6/142	21/10965	1.9620526285935714e-7	5.053771922134957e-6	3.9178467161071e-6	5.406952559574335	RFC4/RFC1/RFC2/RFC5/RFC3/PCNA	18
BP	GO:0000018	regulation of DNA recombination	9	9/142	68/10965	2.0465810959039208e-7	5.192817706024873e-6	4.025639484794515e-6	5.395165120847007	MSH2/MSH6/RIF1/CHEK1/RAD51AP1/RAD51/BLM/RMI2/ATAD5	18
BP	GO:0043486	histone exchange	7	7/142	35/10965	2.6157461597709474e-7	6.4445919878414645e-6	4.996055212865333e-6	5.3013727707562195	RBBP4/NASP/CENPH/CENPK/CENPQ/CENPW/CENPM	18
BP	GO:0045005	DNA-dependent DNA replication maintenance of fidelity	7	7/142	35/10965	2.6157461597709474e-7	6.4445919878414645e-6	4.996055212865333e-6	5.3013727707562195	MMS22L/DNA2/BRCA2/RAD51/BLM/TIPIN/PCNA	18
BP	GO:0000280	nuclear division	18	18/142	332/10965	2.66381555363389e-7	6.469266344539447e-6	5.01518356864606e-6	5.299713166055131	MND1/MAD2L1/CENPK/FBXO5/DSCC1/SMC3/ZWINT/CHEK1/BRCA2/VRK1/RAD51/CDT1/CDC6/PSMC3IP/CCNE1/DSN1/RANBP1/SMC1A	18
BP	GO:0006296	nucleotide-excision repair, DNA incision, 5'-to lesion	7	7/142	36/10965	3.2122250826189656e-7	7.691243155566536e-6	5.962499337937649e-6	5.224571656174898	RFC4/RFC1/RFC2/POLD3/RFC5/RFC3/PCNA	18
BP	GO:0070317	negative regulation of G0 to G1 transition	7	7/142	37/10965	3.919158213908751e-7	9.25356800506233e-6	7.17366386522479e-6	5.144258976823435	RBBP4/RRM2/EZH2/CHEK1/RAD51/BRCA1/E2F1	18
BP	GO:0033683	nucleotide-excision repair, DNA incision	7	7/142	38/10965	4.7524936634860377e-7	1.1067450997159265e-5	8.579844364361238e-6	5.066520590043153	RFC4/RFC1/RFC2/POLD3/RFC5/RFC3/PCNA	18
BP	GO:0040029	regulation of gene expression, epigenetic	11	11/142	125/10965	6.125301683234306e-7	1.4071639002024755e-5	1.0908787635006188e-5	4.962223512719063	RBBP4/RIF1/HAT1/DEK/BAZ1B/EZH2/ATAD2/CHEK1/CDCA4/BRCA1/DNMT1	18
BP	GO:0045023	G0 to G1 transition	7	7/142	40/10965	6.870643263491802e-7	1.5368544142021134e-5	1.1914190257467776e-5	4.923935468941837	RBBP4/RRM2/EZH2/CHEK1/RAD51/BRCA1/E2F1	18
BP	GO:0070316	regulation of G0 to G1 transition	7	7/142	40/10965	6.870643263491802e-7	1.5368544142021134e-5	1.1914190257467776e-5	4.923935468941837	RBBP4/RRM2/EZH2/CHEK1/RAD51/BRCA1/E2F1	18
BP	GO:0045931	positive regulation of mitotic cell cycle	11	11/142	128/10965	7.776981022299463e-7	1.7169958101180635e-5	1.3310704360791428e-5	4.875798962413288	DTL/CDC25A/MAD2L1/FBXO5/EIF4EBP1/CCND1/CDK4/BRCA2/CDT1/CDC6/RANBP1	18
BP	GO:0098813	nuclear chromosome segregation	14	14/142	217/10965	7.976811461859853e-7	1.7385358314309935e-5	1.3477689541496e-5	4.870384551820084	MAD2L1/CENPK/CENPQ/FBXO5/DSCC1/SMC3/ZWINT/FEN1/RMI2/CDT1/CDC6/CCNE1/DSN1/SMC1A	18
BP	GO:0000076	DNA replication checkpoint	5	5/142	15/10965	9.183486767058144e-7	1.9761933549365625e-5	1.5320087185019047e-5	4.814738763171761	CLSPN/DNA2/TIPIN/CDT1/CDC6	18
BP	GO:0031297	replication fork processing	6	6/142	27/10965	1.0039498245196824e-6	2.133393377104325e-5	1.6538752372350554e-5	4.781497255257494	MMS22L/DNA2/BRCA2/RAD51/BLM/PCNA	18
BP	GO:1901989	positive regulation of cell cycle phase transition	9	9/142	83/10965	1.15812643032426e-6	2.4306357179644965e-5	1.8843070705210833e-5	4.724848322261803	DTL/CDC25A/FBXO5/EZH2/CCND1/CDK4/CDT1/ATAD5/CDC6	18
BP	GO:0051054	positive regulation of DNA metabolic process	12	12/142	162/10965	1.1930226777826231e-6	2.4733396978420234e-5	1.9174125707109682e-5	4.7172844296858605	MSH2/RIF1/RFC4/HNRNPD/RFC2/DSCC1/RFC5/RFC3/RAD51/ATAD5/BRCA1/PCNA	18
BP	GO:0048285	organelle fission	18	18/142	369/10965	1.2473312001909174e-6	2.5284109922835147e-5	1.9601056113553936e-5	4.7077205280347485	MND1/MAD2L1/CENPK/FBXO5/DSCC1/SMC3/ZWINT/CHEK1/BRCA2/VRK1/RAD51/CDT1/CDC6/PSMC3IP/CCNE1/DSN1/RANBP1/SMC1A	18
BP	GO:0008156	negative regulation of DNA replication	6	6/142	28/10965	1.2642054961417575e-6	2.5284109922835147e-5	1.9601056113553936e-5	4.7077205280347485	GMNN/FBXO5/BRCA2/BLM/TIPIN/CDC6	18
BP	GO:1902751	positive regulation of cell cycle G2/M phase transition	6	6/142	28/10965	1.2642054961417575e-6	2.5284109922835147e-5	1.9601056113553936e-5	4.7077205280347485	DTL/CDC25A/FBXO5/CCND1/CDK4/ATAD5	18
BP	GO:0000077	DNA damage checkpoint	11	11/142	135/10965	1.3240211574678787e-6	2.617251125227202e-5	2.0289773429005928e-5	4.6927228026010495	DTL/CLSPN/MSH2/CCND1/CHEK1/WDR76/BLM/TIPIN/BRCA1/PCNA/E2F1	18
BP	GO:0010165	response to X-ray	6	6/142	29/10965	1.5770987156373055e-6	3.081687145498183e-5	2.3890230997917802e-5	4.621779650976952	MSH2/XRCC2/CCND1/BRCA2/RAD51/BLM	18
BP	GO:1901991	negative regulation of mitotic cell cycle phase transition	13	13/142	198/10965	1.6556175515004905e-6	3.198352088125947e-5	2.4794655197112605e-5	4.605641926777289	CLSPN/MAD2L1/FBXO5/EZH2/WEE1/CCND1/CDK4/BLM/CDT1/CDC6/BRCA1/PCNA/E2F1	18
BP	GO:2000104	negative regulation of DNA-dependent DNA replication	5	5/142	17/10965	1.8532288110771818e-6	3.5398752571137185e-5	2.7442252767222134e-5	4.561580239750456	GMNN/FBXO5/BRCA2/BLM/TIPIN	18
