ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:0034109	homotypic cell-cell adhesion	14	14/357	56/10965	1.958627709883234e-9	6.926419810405255e-7	5.592866111283799e-7	6.252365577207891	PDPN/SLC7A11/DSP/ACTB/TJP2/ANK3/CD9/PKP2/ACTG1/DSG2/DSC2/MYL9/GNAS/MYH9	19
BP	GO:1902652	secondary alcohol metabolic process	19	19/357	112/10965	3.0196315215576584e-9	9.78863884904941e-7	7.904017947656186e-7	6.102152082266684	FDPS/DHCR24/LBR/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/SCD/IDI1/DHCR7/LIMA1/IDH2/ACLY/APP/EBP	19
BP	GO:0008203	cholesterol metabolic process	18	18/357	104/10965	5.687996707537173e-9	1.702023630178431e-6	1.3743305405093865e-6	5.861908802462031	FDPS/DHCR24/LBR/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/SCD/IDI1/DHCR7/LIMA1/ACLY/APP/EBP	19
BP	GO:0009611	response to wounding	37	37/357	396/10965	6.525138045856998e-9	1.8130562141702657e-6	1.4639858593110738e-6	5.834463118122456	PDPN/PTPRF/RHOC/ZFP36L2/DAG1/SLC7A11/HMGCR/MSX2/DSP/CLDN4/ACTB/CLDN3/FZD6/ANXA1/B4GALT1/GATA3/CDK1/ITGB1/BNIP3/MDK/SYT7/CD9/ERBB3/STK24/PRKCH/TPM1/ANXA2/TNFRSF12A/CDH3/PPL/ACTG1/LMAN1/MYL9/GNAS/SDC4/AURKA/MYH9	19
BP	GO:0045216	cell-cell junction organization	21	21/357	148/10965	1.234991308701832e-8	3.2027441272334176e-6	2.5861151334500115e-6	5.587352144301344	RHOC/DSP/PERP/CLDN4/ACTB/CLDN3/GRHL2/TJP2/PKP3/CTNND1/CADM1/CD9/PKP2/PRKCH/CDH3/CDH1/MARVELD3/CLDN6/CLDN7/ACTG1/DSG2	19
BP	GO:0016125	sterol metabolic process	18	18/357	113/10965	2.2111868351517536e-8	5.3759479929627005e-6	4.340908892166337e-6	5.362419329122056	FDPS/DHCR24/LBR/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/SCD/IDI1/DHCR7/LIMA1/ACLY/APP/EBP	19
BP	GO:0046165	alcohol biosynthetic process	18	18/357	115/10965	2.9332529973976006e-8	6.711973035221568e-6	5.419707086213276e-6	5.266024184730766	FDPS/DHCR24/LBR/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/SCD/IDI1/DHCR7/ACLY/ISYNA1/BMP2/EBP	19
BP	GO:0043312	neutrophil degranulation	31	31/357	323/10965	6.407488136251877e-8	1.3847293805566557e-5	1.1181254151213802e-5	4.9515094808499684	PGM1/S100A11/CREG1/VAMP8/ITGAV/ANXA3/LPCAT1/DSP/HEBP2/PSMB1/TUBB4B/B4GALT1/STOM/CAPN1/RAB6A/MGST1/SLC2A3/HMGB1/PNP/LGALS3/PYGL/HSP90AA1/IQGAP1/ANXA2/ALDOA/COTL1/ACLY/TIMP2/CSTB/SYNGR1/RAP2C	19
BP	GO:0002283	neutrophil activation involved in immune response	31	31/357	324/10965	6.877817199795039e-8	1.4081425740633e-5	1.137030832365008e-5	4.944227758580132	PGM1/S100A11/CREG1/VAMP8/ITGAV/ANXA3/LPCAT1/DSP/HEBP2/PSMB1/TUBB4B/B4GALT1/STOM/CAPN1/RAB6A/MGST1/SLC2A3/HMGB1/PNP/LGALS3/PYGL/HSP90AA1/IQGAP1/ANXA2/ALDOA/COTL1/ACLY/TIMP2/CSTB/SYNGR1/RAP2C	19
BP	GO:0042119	neutrophil activation	31	31/357	328/10965	9.101079739267145e-8	1.7701600092874598e-5	1.429348523261745e-5	4.844861862689541	PGM1/S100A11/CREG1/VAMP8/ITGAV/ANXA3/LPCAT1/DSP/HEBP2/PSMB1/TUBB4B/B4GALT1/STOM/CAPN1/RAB6A/MGST1/SLC2A3/HMGB1/PNP/LGALS3/PYGL/HSP90AA1/IQGAP1/ANXA2/ALDOA/COTL1/ACLY/TIMP2/CSTB/SYNGR1/RAP2C	19
BP	GO:0043299	leukocyte degranulation	32	32/357	348/10965	1.059328603949004e-7	1.8138805606881804e-5	1.464651493192675e-5	4.834265701309153	PGM1/S100A11/S100A13/CREG1/VAMP8/ITGAV/ANXA3/LPCAT1/DSP/HEBP2/PSMB1/TUBB4B/B4GALT1/STOM/CAPN1/RAB6A/MGST1/SLC2A3/HMGB1/PNP/LGALS3/PYGL/HSP90AA1/IQGAP1/ANXA2/ALDOA/COTL1/ACLY/TIMP2/CSTB/SYNGR1/RAP2C	19
BP	GO:0002263	cell activation involved in immune response	37	37/357	441/10965	1.1081319096244388e-7	1.8138805606881804e-5	1.464651493192675e-5	4.834265701309153	PGM1/MAD2L2/S100A11/S100A13/CREG1/VAMP8/ITGAV/ANXA3/LPCAT1/DSP/HEBP2/PSMB1/ANXA1/TUBB4B/B4GALT1/STOM/GATA3/MDK/CAPN1/RAB6A/MGST1/SLC2A3/HMGB1/PNP/LGALS3/PYGL/HSP90AA1/IQGAP1/ANXA2/ALDOA/COTL1/ACLY/TIMP2/APP/CSTB/SYNGR1/RAP2C	19
BP	GO:0002446	neutrophil mediated immunity	31	31/357	331/10965	1.1191036878281832e-7	1.8138805606881804e-5	1.464651493192675e-5	4.834265701309153	PGM1/S100A11/CREG1/VAMP8/ITGAV/ANXA3/LPCAT1/DSP/HEBP2/PSMB1/TUBB4B/B4GALT1/STOM/CAPN1/RAB6A/MGST1/SLC2A3/HMGB1/PNP/LGALS3/PYGL/HSP90AA1/IQGAP1/ANXA2/ALDOA/COTL1/ACLY/TIMP2/CSTB/SYNGR1/RAP2C	19
BP	GO:0036230	granulocyte activation	31	31/357	331/10965	1.1191036878281832e-7	1.8138805606881804e-5	1.464651493192675e-5	4.834265701309153	PGM1/S100A11/CREG1/VAMP8/ITGAV/ANXA3/LPCAT1/DSP/HEBP2/PSMB1/TUBB4B/B4GALT1/STOM/CAPN1/RAB6A/MGST1/SLC2A3/HMGB1/PNP/LGALS3/PYGL/HSP90AA1/IQGAP1/ANXA2/ALDOA/COTL1/ACLY/TIMP2/CSTB/SYNGR1/RAP2C	19
BP	GO:1901617	organic hydroxy compound biosynthetic process	21	21/357	169/10965	1.300237330298406e-7	2.02316928594432e-5	1.6336455552043974e-5	4.786842164521342	FDPS/DHCR24/LBR/MSMO1/ELOVL6/SLC7A11/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/GATA3/SCD/IDI1/DHCR7/CDH3/ACLY/ISYNA1/BMP2/EBP	19
BP	GO:0002275	myeloid cell activation involved in immune response	32	32/357	353/10965	1.4724978900728033e-7	2.203083381685848e-5	1.77892052792601e-5	4.74984345329558	PGM1/S100A11/S100A13/CREG1/VAMP8/ITGAV/ANXA3/LPCAT1/DSP/HEBP2/PSMB1/TUBB4B/B4GALT1/STOM/CAPN1/RAB6A/MGST1/SLC2A3/HMGB1/PNP/LGALS3/PYGL/HSP90AA1/IQGAP1/ANXA2/ALDOA/COTL1/ACLY/TIMP2/CSTB/SYNGR1/RAP2C	19
BP	GO:0042060	wound healing	30	30/357	321/10965	1.8957748358256325e-7	2.731320041245078e-5	2.205455013685648e-5	4.656501796424382	PDPN/RHOC/DAG1/SLC7A11/HMGCR/MSX2/DSP/CLDN4/ACTB/CLDN3/FZD6/ANXA1/B4GALT1/GATA3/ITGB1/SYT7/CD9/ERBB3/PRKCH/TPM1/ANXA2/TNFRSF12A/CDH3/PPL/ACTG1/LMAN1/MYL9/GNAS/SDC4/MYH9	19
BP	GO:0003382	epithelial cell morphogenesis	9	9/357	29/10965	2.091640617889342e-7	2.905886429853407e-5	2.3464118811209763e-5	4.629595750959905	CLIC4/RAB25/FLNB/CLDN3/GRHL2/STC1/ST14/SPINT2/ID1	19
BP	GO:0006694	steroid biosynthetic process	18	18/357	131/10965	2.2758816124813556e-7	3.052820507776715e-5	2.465056526912655e-5	4.60817311734222	ATP1A1/FDPS/DHCR24/LBR/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/SCD/IDI1/DHCR7/ACLY/BMP2/EBP	19
BP	GO:0002444	myeloid leukocyte mediated immunity	32	32/357	361/10965	2.457801732832271e-7	3.186949580239177e-5	2.5733615336040333e-5	4.589499195126861	PGM1/S100A11/S100A13/CREG1/VAMP8/ITGAV/ANXA3/LPCAT1/DSP/HEBP2/PSMB1/TUBB4B/B4GALT1/STOM/CAPN1/RAB6A/MGST1/SLC2A3/HMGB1/PNP/LGALS3/PYGL/HSP90AA1/IQGAP1/ANXA2/ALDOA/COTL1/ACLY/TIMP2/CSTB/SYNGR1/RAP2C	19
BP	GO:0002366	leukocyte activation involved in immune response	36	36/357	438/10965	2.7662288240047974e-7	3.471171008186665e-5	2.8028613958676793e-5	4.552398377979336	PGM1/MAD2L2/S100A11/S100A13/CREG1/VAMP8/ITGAV/ANXA3/LPCAT1/DSP/HEBP2/PSMB1/ANXA1/TUBB4B/B4GALT1/STOM/GATA3/MDK/CAPN1/RAB6A/MGST1/SLC2A3/HMGB1/PNP/LGALS3/PYGL/HSP90AA1/IQGAP1/ANXA2/ALDOA/COTL1/ACLY/TIMP2/CSTB/SYNGR1/RAP2C	19
BP	GO:0002274	myeloid leukocyte activation	34	34/357	406/10965	3.916576944957164e-7	4.761088848713552e-5	3.844429474918479e-5	4.415168101708878	PGM1/S100A11/S100A13/CREG1/VAMP8/ITGAV/ANXA3/LPCAT1/DSP/HEBP2/PSMB1/SLC7A2/TUBB4B/B4GALT1/STOM/CAPN1/RAB6A/MGST1/SLC2A3/HMGB1/PNP/LGALS3/PYGL/HSP90AA1/IQGAP1/ANXA2/ALDOA/COTL1/ACLY/TIMP2/APP/CSTB/SYNGR1/RAP2C	19
BP	GO:0048839	inner ear development	18	18/357	137/10965	4.5096173618636007e-7	5.3158822841361835e-5	4.2924077217865976e-5	4.36729903253272	ATP6V1B1/CCNA2/CXCL14/TFAP2A/INSIG1/DLX5/ESRP1/FZD6/CTHRC1/CEBPD/GATA3/FREM2/BMP4/SIX1/SLC9A3R1/BMP2/MAFB/SDC4	19
BP	GO:0002064	epithelial cell development	19	19/357	155/10965	6.439551060620551e-7	7.367604007592336e-5	5.949108472102701e-5	4.225548112364971	CLIC4/SFN/RAB25/FLNB/EZR/CLDN3/GRHL2/STC1/TJP2/B4GALT1/ST14/KLF5/BMP4/IQGAP1/SLC9A3R1/SPINT2/ID1/ATF4/RAP2C	19
BP	GO:0032970	regulation of actin filament-based process	27	27/357	297/10965	1.3634385599910567e-6	1.5153645709614888e-4	1.2236092219588908e-4	3.9123572585337416	PDPN/ATP1A1/TACSTD2/RHOC/S100A10/TMSB10/CAMK2D/RHOBTB3/DSP/ABRACL/SEMA3E/STC1/MDK/PKP2/LIMA1/PXN/TPM1/IQGAP1/COTL1/ACTG1/DSG2/DSC2/DSTN/ID1/SDC4/MYH9/TMSB4X	19
BP	GO:0051301	cell division	37	37/357	493/10965	1.7318221991345781e-6	1.871330098509308e-4	1.5110401877829185e-4	3.8207239849658956	SFN/KIF2C/CKS1B/CENPF/MAD2L2/RHOC/ASPM/CENPA/ZFP36L2/MAD2L1/CCNA2/CCNB1/PTTG1/MACC1/CKS2/CDK1/KIF20B/ZWINT/ANK3/WEE1/MDK/TUBA1C/CALM1/BUB1B/NUSAP1/CCNB2/RAB11A/PRC1/ORC6/BIRC5/TOP2A/SKA2/UBE2S/TPX2/UBE2C/AURKA/MYH9	19
BP	GO:0050810	regulation of steroid biosynthetic process	12	12/357	71/10965	2.6731728084634127e-6	2.783049634648798e-4	2.2472250330921427e-4	3.648353435931243	ATP1A1/FDPS/ELOVL6/HMGCR/HMGCS1/INSIG1/FDFT1/SQLE/SCD/IDI1/DHCR7/BMP2	19
BP	GO:0002443	leukocyte mediated immunity	35	35/357	462/10965	2.7186603114821164e-6	2.783049634648798e-4	2.2472250330921427e-4	3.648353435931243	PGM1/MAD2L2/S100A11/S100A13/CREG1/VAMP8/ITGAV/ANXA3/LPCAT1/DSP/HEBP2/PSMB1/TUBB4B/B4GALT1/STOM/GATA3/CAPN1/RAB6A/CADM1/MGST1/SLC2A3/HMGB1/PNP/LGALS3/PYGL/HSP90AA1/IQGAP1/ANXA2/ALDOA/COTL1/ACLY/TIMP2/CSTB/SYNGR1/RAP2C	19
BP	GO:0070252	actin-mediated cell contraction	12	12/357	72/10965	3.1151819573670583e-6	3.107194311322527e-4	2.5089616628295016e-4	3.600505974695275	PDPN/ATP1A1/TPM3/CAMK2D/DSP/STC1/MYL6/PKP2/TPM1/DSG2/DSC2/TPM4	19
BP	GO:0043583	ear development	18	18/357	157/10965	3.3767692999197686e-6	3.2141649550931835e-4	2.595337092679762e-4	3.585806226261398	ATP6V1B1/CCNA2/CXCL14/TFAP2A/INSIG1/DLX5/ESRP1/FZD6/CTHRC1/CEBPD/GATA3/FREM2/BMP4/SIX1/SLC9A3R1/BMP2/MAFB/SDC4	19
BP	GO:2000147	positive regulation of cell motility	30	30/357	368/10965	3.3876802868591396e-6	3.2141649550931835e-4	2.595337092679762e-4	3.585806226261398	PDPN/RAB25/RHOC/S100A11/S100A14/EPCAM/ITGAV/ANXA3/CXCL14/CLDN4/CLDN3/SEMA3E/LAMB1/ANXA1/GATA3/KIF20B/ITGB1/MDK/HMGB1/LGALS3/BMP4/RAB11A/IQGAP1/CLDN7/ACTG1/INSR/BMP2/APP/GTSE1/TMSB4X	19
BP	GO:0048729	tissue morphogenesis	36	36/357	488/10965	3.5826270323672303e-6	3.2989997915354924e-4	2.6638385544424054e-4	3.5744920997117413	PDPN/CLIC4/LMO4/TACSTD2/WLS/RHOC/WNT6/DAG1/MSX2/DSP/TFAP2A/PSMB1/ACTB/SEMA3E/GRHL2/FZD6/CTHRC1/STC1/GATA3/KIF20B/ITGB1/MDK/ST14/PKP2/FREM2/DAAM1/BMP4/SIX1/SPINT1/TPM1/IRX3/SLC9A3R1/ACTG1/SPINT2/BMP2/SDC4	19
BP	GO:1903115	regulation of actin filament-based movement	8	8/357	30/10965	3.6467092811317783e-6	3.2989997915354924e-4	2.6638385544424054e-4	3.5744920997117413	PDPN/ATP1A1/CAMK2D/DSP/STC1/PKP2/DSG2/DSC2	19
BP	GO:0010951	negative regulation of endopeptidase activity	16	16/357	128/10965	3.844717801766751e-6	3.399080056561968e-4	2.744650220208608e-4	3.561512994424256	SFN/DHCR24/CAST/PTTG1/TFAP2B/APLP2/GAPDH/SPINT1/ANXA2/ARL6IP1/BIRC5/TIMP2/SPINT2/WFDC2/APP/CSTB	19
BP	GO:0007043	cell-cell junction assembly	14	14/357	100/10965	4.064068251139161e-6	3.5131612215402963e-4	2.8367671722571357e-4	3.5471763074728777	RHOC/CLDN4/ACTB/CLDN3/GRHL2/PKP3/CTNND1/CD9/PKP2/PRKCH/MARVELD3/CLDN6/CLDN7/ACTG1	19
BP	GO:0045540	regulation of cholesterol biosynthetic process	9	9/357	41/10965	5.177114455479618e-6	4.2344745431928556e-4	3.419204989010277e-4	3.466074861494333	FDPS/ELOVL6/HMGCR/HMGCS1/FDFT1/SQLE/SCD/IDI1/DHCR7	19
BP	GO:0106118	regulation of sterol biosynthetic process	9	9/357	41/10965	5.177114455479618e-6	4.2344745431928556e-4	3.419204989010277e-4	3.466074861494333	FDPS/ELOVL6/HMGCR/HMGCS1/FDFT1/SQLE/SCD/IDI1/DHCR7	19
BP	GO:0040017	positive regulation of locomotion	30	30/357	376/10965	5.225058562294526e-6	4.2344745431928556e-4	3.419204989010277e-4	3.466074861494333	PDPN/RAB25/RHOC/S100A11/S100A14/EPCAM/ITGAV/ANXA3/CXCL14/CLDN4/CLDN3/SEMA3E/LAMB1/ANXA1/GATA3/KIF20B/ITGB1/MDK/HMGB1/LGALS3/BMP4/RAB11A/IQGAP1/CLDN7/ACTG1/INSR/BMP2/APP/GTSE1/TMSB4X	19
BP	GO:1902930	regulation of alcohol biosynthetic process	10	10/357	52/10965	5.5129903100279514e-6	4.3766392461242306e-4	3.533998514527048e-4	3.451733637379578	FDPS/ELOVL6/HMGCR/HMGCS1/FDFT1/SQLE/SCD/IDI1/DHCR7/BMP2	19
BP	GO:0010466	negative regulation of peptidase activity	16	16/357	133/10965	6.360371148336853e-6	4.948368753406072e-4	3.995652106660457e-4	3.398412331941284	SFN/DHCR24/CAST/PTTG1/TFAP2B/APLP2/GAPDH/SPINT1/ANXA2/ARL6IP1/BIRC5/TIMP2/SPINT2/WFDC2/APP/CSTB	19
BP	GO:0051272	positive regulation of cellular component movement	30	30/357	381/10965	6.798858834526621e-6	5.070134335419053e-4	4.093973983734395e-4	3.3878549215065594	PDPN/RAB25/RHOC/S100A11/S100A14/EPCAM/ITGAV/ANXA3/CXCL14/CLDN4/CLDN3/SEMA3E/LAMB1/ANXA1/GATA3/KIF20B/ITGB1/MDK/HMGB1/LGALS3/BMP4/RAB11A/IQGAP1/CLDN7/ACTG1/INSR/BMP2/APP/GTSE1/TMSB4X	19
BP	GO:0140014	mitotic nuclear division	23	23/357	250/10965	6.9002395259602e-6	5.070134335419053e-4	4.093973983734395e-4	3.3878549215065594	KIF2C/CENPF/MAD2L2/MAD2L1/CCNB1/PTTG1/CDK1/KIF20B/ZWINT/MKI67/BMP4/DLGAP5/BUB1B/NUSAP1/CCNB2/RAB11A/PRC1/BIRC5/INSR/UBE2S/TPX2/UBE2C/AURKA	19
BP	GO:0048598	embryonic morphogenesis	31	31/357	401/10965	6.907895109953981e-6	5.070134335419053e-4	4.093973983734395e-4	3.3878549215065594	LMO4/WLS/CRABP2/ATP6V1B1/ITGAV/WNT6/COL5A2/DAG1/MSX2/FBN2/TFAP2A/INSIG1/DLX5/LAMB1/GRHL2/FZD6/CTHRC1/GATA3/KIF20B/ITGB1/ST14/FREM2/BMP4/SIX1/SPINT1/IRX3/SLC9A3R1/SPINT2/GNAS/MAFB/SDC4	19
BP	GO:0006066	alcohol metabolic process	23	23/357	252/10965	7.875677638060882e-6	5.673404817047561e-4	4.5810959204627035e-4	3.3390306147308952	FDPS/DHCR24/LBR/SGPP2/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/SCD/IDI1/DHCR7/LIMA1/CALM1/IDH2/ACLY/ISYNA1/BMP2/APP/EBP	19
BP	GO:0008202	steroid metabolic process	20	20/357	202/10965	9.340518332926074e-6	6.606293875469532e-4	5.334374489081609e-4	3.2729164988012447	ATP1A1/FDPS/DHCR24/LBR/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/SCD/IDI1/DHCR7/LIMA1/ACLY/BMP2/APP/EBP	19
BP	GO:1903034	regulation of response to wounding	14	14/357	108/10965	1.0153008950204316e-5	7.052715145766926e-4	5.694845621693548e-4	3.2445180444655413	PDPN/PTPRF/HMGCR/CLDN4/CLDN3/ANXA1/ITGB1/MDK/CD9/STK24/ANXA2/TNFRSF12A/ACTG1/MYH9	19
BP	GO:0000280	nuclear division	27	27/357	332/10965	1.1094964281429918e-5	7.571826500835506e-4	6.11401171113331e-4	3.2136737337362464	KIF2C/CENPF/MAD2L2/ASPM/MAD2L1/CCNB1/PTTG1/MSX2/CKS2/CDK1/KIF20B/ZWINT/MKI67/BMP4/DLGAP5/BUB1B/NUSAP1/CCNB2/RAB11A/PRC1/BIRC5/TOP2A/INSR/UBE2S/TPX2/UBE2C/AURKA	19
BP	GO:0016338	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules	5	5/357	11/10965	1.3981584652925305e-5	9.377304189634386e-4	7.571878149606008e-4	3.120796383532795	CLDN4/CLDN3/CLDN6/CLDN7/BMP2	19
BP	GO:0030048	actin filament-based movement	13	13/357	97/10965	1.4596641728704026e-5	9.62388751265401e-4	7.770986426128958e-4	3.109523849637492	PDPN/ATP1A1/TPM3/CAMK2D/DSP/STC1/MYL6/PKP2/TPM1/DSG2/DSC2/TPM4/MYH9	19
BP	GO:0016331	morphogenesis of embryonic epithelium	15	15/357	127/10965	1.549107784093176e-5	0.0010043382133537425	8.109715136375504e-4	3.090994400643715	LMO4/WNT6/TFAP2A/GRHL2/FZD6/CTHRC1/GATA3/KIF20B/ST14/BMP4/SIX1/SPINT1/IRX3/SPINT2/SDC4	19
BP	GO:0001838	embryonic epithelial tube formation	14	14/357	114/10965	1.9036127884693265e-5	0.00121163106173075	9.783539678540273e-4	3.009503989309143	LMO4/WNT6/GRHL2/FZD6/CTHRC1/GATA3/KIF20B/ST14/BMP4/SIX1/SPINT1/IRX3/SPINT2/SDC4	19
BP	GO:0030335	positive regulation of cell migration	28	28/357	362/10965	1.9311343400335862e-5	0.00121163106173075	9.783539678540273e-4	3.009503989309143	PDPN/RAB25/RHOC/S100A11/S100A14/ITGAV/ANXA3/CXCL14/CLDN4/CLDN3/SEMA3E/LAMB1/ANXA1/GATA3/KIF20B/ITGB1/MDK/HMGB1/LGALS3/BMP4/RAB11A/IQGAP1/ACTG1/INSR/BMP2/APP/GTSE1/TMSB4X	19
BP	GO:0052547	regulation of peptidase activity	23	23/357	267/10965	2.0219288990028895e-5	0.0012484608598605145	0.0010080928712823095	2.9964994563552736	SFN/DHCR24/FAM162A/CAST/PTTG1/TFAP2B/PERP/PDCD2/CLDN4/CLDN3/APLP2/GAPDH/HMGB1/SPINT1/ANXA2/ARL6IP1/BIRC5/TIMP2/SPINT2/WFDC2/APP/CSTB/BID	19
BP	GO:0045930	negative regulation of mitotic cell cycle	23	23/357	268/10965	2.1468288714936333e-5	0.001304869423454724	0.001053641011930428	2.97730733323569	SFN/GADD45A/CENPF/MAD2L2/NABP1/ZFP36L2/CTDSPL/MAD2L1/CCNB1/PTTG1/PSMB1/GAS1/CDK1/ZWINT/WEE1/BMP4/BUB1B/SLC9A3R1/TOP2A/TIMP2/ARID3A/AURKA/GTSE1	19
BP	GO:0007423	sensory organ development	29	29/357	385/10965	2.249370003963149e-5	0.001346161433141023	0.0010869830108220303	2.9637772437369847	CLIC4/ATP6V1B1/WNT6/COL5A2/CCNA2/SLC7A11/LPCAT1/FBN2/CXCL14/TFAP2B/TFAP2A/INSIG1/DLX5/ESRP1/GRHL2/FZD6/CTHRC1/CEBPD/GATA3/FREM2/BMP4/SIX1/MEIS2/SLC9A3R1/PPP1R13L/BMP2/MAFB/SDC4/ATF4	19
BP	GO:0086004	regulation of cardiac muscle cell contraction	7	7/357	28/10965	2.396741896076667e-5	0.0014126251478391264	0.0011406503696798683	2.942847454431588	ATP1A1/CAMK2D/DSP/STC1/PKP2/DSG2/DSC2	19
BP	GO:0048285	organelle fission	28	28/357	369/10965	2.7359456845300905e-5	0.0015884818974361272	0.0012826491630224335	2.8918921179037613	KIF2C/CENPF/MAD2L2/ASPM/MAD2L1/CCNB1/PTTG1/MSX2/CKS2/CDK1/KIF20B/ZWINT/MKI67/BNIP3/BMP4/DLGAP5/BUB1B/NUSAP1/CCNB2/RAB11A/PRC1/BIRC5/TOP2A/INSR/UBE2S/TPX2/UBE2C/AURKA	19
BP	GO:1901615	organic hydroxy compound metabolic process	27	27/357	350/10965	2.857826478264259e-5	0.0016178810022188044	0.0013063880153215835	2.883927812429057	FDPS/DHCR24/LBR/SGPP2/MSMO1/ELOVL6/SLC7A11/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/GATA3/SCD/IDI1/LDHA/DHCR7/LIMA1/CALM1/IDH2/CDH3/ACLY/ISYNA1/BMP2/APP/EBP	19
