ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:0006323	DNA packaging	32	32/333	134/10965	3.042200126965918e-20	4.470513086576417e-18	3.783536263168666e-18	17.42210209919646	RBBP4/NASP/ITGB3BP/NCAPH/HAT1/HJURP/MCM2/SMC4/NCAPG/HMGB2/CENPH/CENPK/CENPQ/CENPW/SRPK1/NCAPG2/SMC2/CDK1/HELLS/NAP1L4/CDCA5/MIS18BP1/NUSAP1/CENPN/CENPV/TOP2A/CHAF1A/DNMT1/ASF1B/MIS18A/CENPM/RBBP7	4
BP	GO:0000724	double-strand break repair via homologous recombination	30	30/333	116/10965	4.0768644477249274e-20	5.7056688627921726e-18	4.828887563896745e-18	17.3161529066203	RAD54L/NUCKS1/PARP1/RIF1/MCM6/MCM2/MCM3/MMS22L/MCM7/XRCC2/GINS4/MCM4/RMI1/FEN1/CHEK1/RAD51AP1/RECQL/TIMELESS/UBE2N/BRCA2/BLM/RMI2/FUS/RFWD3/GINS2/BRCA1/RBBP8/MCM8/CDC45/MCM5	4
BP	GO:0000725	recombinational repair	30	30/333	117/10965	5.3349305765184354e-20	7.126982256539856e-18	6.0317899293363954e-18	17.219553792157956	RAD54L/NUCKS1/PARP1/RIF1/MCM6/MCM2/MCM3/MMS22L/MCM7/XRCC2/GINS4/MCM4/RMI1/FEN1/CHEK1/RAD51AP1/RECQL/TIMELESS/UBE2N/BRCA2/BLM/RMI2/FUS/RFWD3/GINS2/BRCA1/RBBP8/MCM8/CDC45/MCM5	4
BP	GO:0044843	cell cycle G1/S phase transition	39	39/333	229/10965	7.281952216452265e-19	9.305068506153568e-17	7.875173037746777e-17	16.10373989487005	NASP/BTG2/RRM2/MCM6/MCM2/CDC25A/CCNA2/SKP2/DHFR/GMNN/PRIM2/MCM3/FBXO5/MCM7/EZH2/EIF4EBP1/MCM4/PRKDC/MCM10/CDK1/POLA2/PRIM1/CDK4/E2F7/TRIAP1/TFDP1/ORC6/CDT1/RFWD3/CDC6/TYMS/RBBP8/CCNE1/BAX/MCM8/PCNA/CDC45/MCM5/GTSE1	4
BP	GO:0000082	G1/S transition of mitotic cell cycle	38	38/333	217/10965	7.812365257866901e-19	9.566892288696176e-17	8.09676276506118e-17	16.09168858535445	NASP/BTG2/RRM2/MCM6/MCM2/CDC25A/SKP2/DHFR/GMNN/PRIM2/MCM3/FBXO5/MCM7/EZH2/EIF4EBP1/MCM4/PRKDC/MCM10/CDK1/POLA2/PRIM1/CDK4/E2F7/TRIAP1/TFDP1/ORC6/CDT1/RFWD3/CDC6/TYMS/RBBP8/CCNE1/BAX/MCM8/PCNA/CDC45/MCM5/GTSE1	4
BP	GO:0032392	DNA geometric change	26	26/333	105/10965	4.52965797058994e-17	5.325065910225534e-15	4.5067712776859075e-15	14.346134482168532	RAD54L/PARP1/XRCC5/MCM6/MCM2/RFC4/HMGB2/MCM3/ASCC3/RFC2/MCM7/GINS4/MCM4/DSCC1/DNA2/DDB2/RFC5/RECQL/RFC3/HMGB1/BLM/GINS2/TOP2A/MCM8/MCM5/XRCC6	4
BP	GO:0034508	centromere complex assembly	17	17/333	36/10965	5.404228779848712e-17	6.108857070759755e-15	5.170118464284416e-15	14.28649950568834	RBBP4/NASP/CENPF/ITGB3BP/HJURP/CENPH/CENPK/CENPQ/CENPW/HELLS/MIS18BP1/DLGAP5/CENPN/CENPV/MIS18A/CENPM/RBBP7	4
BP	GO:0031055	chromatin remodeling at centromere	15	15/333	27/10965	1.5777296075221537e-16	1.7173878950028183e-14	1.4534795565593955e-14	13.837591072277375	RBBP4/NASP/ITGB3BP/HJURP/CENPH/CENPK/CENPQ/CENPW/HELLS/MIS18BP1/CENPN/CENPV/MIS18A/CENPM/RBBP7	4
BP	GO:0034724	DNA replication-independent nucleosome organization	16	16/333	34/10965	4.920297199530828e-16	5.1645548105075363e-14	4.3709256701095294e-14	13.35942657885369	RBBP4/NASP/ITGB3BP/HAT1/HJURP/CENPH/CENPK/CENPQ/CENPW/SUPT16H/MIS18BP1/CENPN/ASF1B/MIS18A/CENPM/RBBP7	4
BP	GO:0000075	cell cycle checkpoint	33	33/333	196/10965	5.934093493237283e-16	6.013896819525646e-14	5.0897506078111445e-14	13.293303497094465	BTG2/DTL/CENPF/CLSPN/MSH2/FANCD2/MAD2L1/CDC5L/PRKDC/CDK1/BUB3/ZWINT/DNA2/CHEK1/KNTC1/TIMELESS/E2F7/TRIAP1/TFDP1/WDR76/BLM/CDT1/NAE1/RFWD3/CDC6/AURKB/TOP2A/BRCA1/NDC80/BAX/PCNA/CDC45/GTSE1	4
BP	GO:0006336	DNA replication-independent nucleosome assembly	15	15/333	33/10965	7.976842941703332e-15	7.541156243600542e-13	6.382318441155453e-13	12.195021530793332	RBBP4/NASP/ITGB3BP/HAT1/HJURP/CENPH/CENPK/CENPQ/CENPW/MIS18BP1/CENPN/ASF1B/MIS18A/CENPM/RBBP7	4
BP	GO:0006271	DNA strand elongation involved in DNA replication	12	12/333	18/10965	7.979577152061617e-15	7.541156243600542e-13	6.382318441155453e-13	12.195021530793332	RFC4/MCM3/MCM7/GINS4/MCM4/DNA2/POLD3/RFC3/GINS2/LIG1/GINS1/PCNA	4
BP	GO:0006334	nucleosome assembly	19	19/333	61/10965	8.210854025015902e-15	7.541156243600542e-13	6.382318441155453e-13	12.195021530793332	RBBP4/NASP/ITGB3BP/HAT1/HJURP/MCM2/HMGB2/CENPH/CENPK/CENPQ/CENPW/NAP1L4/MIS18BP1/CENPN/CHAF1A/ASF1B/MIS18A/CENPM/RBBP7	4
BP	GO:0032508	DNA duplex unwinding	23	23/333	98/10965	1.0910707083446404e-14	9.717141854014843e-13	8.223923712339348e-13	12.08492092698009	PARP1/XRCC5/MCM6/MCM2/RFC4/MCM3/ASCC3/RFC2/MCM7/GINS4/MCM4/DSCC1/DNA2/DDB2/RFC5/RECQL/RFC3/BLM/GINS2/TOP2A/MCM8/MCM5/XRCC6	4
BP	GO:0022616	DNA strand elongation	13	13/333	23/10965	1.2904904948971394e-14	1.1155151660302038e-12	9.440956778458021e-13	12.02498399060143	NUCKS1/RFC4/MCM3/MCM7/GINS4/MCM4/DNA2/POLD3/RFC3/GINS2/LIG1/GINS1/PCNA	4
BP	GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	40	40/333	325/10965	2.6860717398436912e-14	2.1928791231668354e-12	1.855902783991416e-12	11.731444776760398	SRRM1/THRAP3/SNRPE/HNRNPR/SRSF10/SRSF4/SNRNP40/SF3A3/SRSF7/SNRPG/NCL/LSM3/TRA2B/LSM6/HNRNPD/DDX46/SRSF3/CDC5L/SRPK1/SRRT/PSIP1/RBM17/HNRNPF/HSPA8/MAGOHB/SNRPA1/SNRNP25/FUS/RNPS1/NUDT21/SRSF2/ALYREF/SNRPD1/ELAVL1/LSM4/SNRPB/U2AF1/SNRPD3/PHF5A/UPF3B	4
BP	GO:0000398	mRNA splicing, via spliceosome	40	40/333	325/10965	2.6860717398436912e-14	2.1928791231668354e-12	1.855902783991416e-12	11.731444776760398	SRRM1/THRAP3/SNRPE/HNRNPR/SRSF10/SRSF4/SNRNP40/SF3A3/SRSF7/SNRPG/NCL/LSM3/TRA2B/LSM6/HNRNPD/DDX46/SRSF3/CDC5L/SRPK1/SRRT/PSIP1/RBM17/HNRNPF/HSPA8/MAGOHB/SNRPA1/SNRNP25/FUS/RNPS1/NUDT21/SRSF2/ALYREF/SNRPD1/ELAVL1/LSM4/SNRPB/U2AF1/SNRPD3/PHF5A/UPF3B	4
BP	GO:0006333	chromatin assembly or disassembly	25	25/333	124/10965	3.2081755794264994e-14	2.548331899441752e-12	2.1567336825561365e-12	11.666203479068516	RBBP4/NASP/ITGB3BP/HAT1/HJURP/MCM2/HMGB2/CENPH/CENPK/CENPQ/CENPW/BAZ1B/HELLS/NAP1L4/SUPT16H/MIS18BP1/CENPN/HIRIP3/CENPV/CHAF1A/DNMT1/ASF1B/MIS18A/CENPM/RBBP7	4
BP	GO:0000375	RNA splicing, via transesterification reactions	40	40/333	328/10965	3.663232818858359e-14	2.8332213827959777e-12	2.3978446401557628e-12	11.620178958897228	SRRM1/THRAP3/SNRPE/HNRNPR/SRSF10/SRSF4/SNRNP40/SF3A3/SRSF7/SNRPG/NCL/LSM3/TRA2B/LSM6/HNRNPD/DDX46/SRSF3/CDC5L/SRPK1/SRRT/PSIP1/RBM17/HNRNPF/HSPA8/MAGOHB/SNRPA1/SNRNP25/FUS/RNPS1/NUDT21/SRSF2/ALYREF/SNRPD1/ELAVL1/LSM4/SNRPB/U2AF1/SNRPD3/PHF5A/UPF3B	4
BP	GO:0006270	DNA replication initiation	15	15/333	36/10965	3.9421425621856054e-14	2.9707582026316654e-12	2.5142463898635863e-12	11.599592164790542	MCM6/MCM2/PRIM2/MCM3/MCM7/MCM4/MCM10/POLA2/PRIM1/ORC6/CDT1/CDC6/CCNE1/CDC45/MCM5	4
BP	GO:0034080	CENP-A containing nucleosome assembly	13	13/333	25/10965	5.5520823194305443e-14	3.979895106538139e-12	3.3683107883990697e-12	11.472587843698616	RBBP4/NASP/ITGB3BP/HJURP/CENPH/CENPK/CENPQ/CENPW/MIS18BP1/CENPN/MIS18A/CENPM/RBBP7	4
BP	GO:0061641	CENP-A containing chromatin organization	13	13/333	25/10965	5.5520823194305443e-14	3.979895106538139e-12	3.3683107883990697e-12	11.472587843698616	RBBP4/NASP/ITGB3BP/HJURP/CENPH/CENPK/CENPQ/CENPW/MIS18BP1/CENPN/MIS18A/CENPM/RBBP7	4
BP	GO:0006275	regulation of DNA replication	22	22/333	96/10965	7.145890723985688e-14	5.000422104236652e-12	4.232014982651174e-12	11.373452803432414	CACYBP/NUCKS1/RFC4/CCNA2/GMNN/FBXO5/RFC2/ESCO2/DSCC1/CDK1/SMC3/DNA2/RFC5/TIMELESS/E2F7/BRCA2/RFC3/BLM/CDT1/ATAD5/CDC6/PCNA	4
BP	GO:1901990	regulation of mitotic cell cycle phase transition	42	42/333	367/10965	7.345472585626749e-14	5.020545099803957e-12	4.249045708650186e-12	11.371708597009384	BTG2/DTL/CENPF/CLSPN/CDC25A/MAD2L1/TUBB/FBXO5/ANLN/EZH2/PRKDC/CEP78/HAUS6/CDK1/BUB3/PSMC3/CDCA5/KNTC1/CDK4/E2F7/TRIAP1/TFDP1/DLGAP5/HSP90AA1/BLM/CCP110/CDT1/NAE1/RFWD3/ATAD5/CDC6/TUBG1/ANAPC11/AURKB/BRCA1/NDC80/HAUS1/BAX/TPX2/PCNA/CDC45/GTSE1	4
BP	GO:1901987	regulation of cell cycle phase transition	43	43/333	387/10965	1.0196683414693292e-13	6.810921035405361e-12	5.7642973466316394e-12	11.23925362454948	BTG2/DTL/CENPF/CLSPN/CDC25A/MAD2L1/TUBB/FBXO5/ANLN/EZH2/PRKDC/CEP78/HAUS6/CDK1/BUB3/CHEK1/PSMC3/CDCA5/KNTC1/CDK4/E2F7/TRIAP1/TFDP1/DLGAP5/HSP90AA1/BLM/CCP110/CDT1/NAE1/RFWD3/ATAD5/CDC6/TUBG1/ANAPC11/AURKB/BRCA1/NDC80/HAUS1/BAX/TPX2/PCNA/CDC45/GTSE1	4
BP	GO:0031570	DNA integrity checkpoint	26	26/333	145/10965	1.7991860385305077e-13	1.1750683927202583e-11	9.94497452408793e-12	11.002396325064653	BTG2/DTL/CLSPN/MSH2/FANCD2/CDC5L/PRKDC/CDK1/DNA2/CHEK1/TIMELESS/E2F7/TRIAP1/TFDP1/WDR76/BLM/CDT1/NAE1/RFWD3/CDC6/TOP2A/BRCA1/BAX/PCNA/CDC45/GTSE1	4
BP	GO:0034728	nucleosome organization	21	21/333	91/10965	2.3147509264584584e-13	1.4789245593176977e-11	1.2516605124076288e-11	10.902513448746168	RBBP4/NASP/ITGB3BP/HAT1/PTMA/HJURP/MCM2/HMGB2/CENPH/CENPK/CENPQ/CENPW/NAP1L4/SUPT16H/MIS18BP1/CENPN/CHAF1A/ASF1B/MIS18A/CENPM/RBBP7	4
BP	GO:0031497	chromatin assembly	22	22/333	103/10965	3.3558903132760633e-13	2.0985024746209256e-11	1.776028848884958e-11	10.750549984047401	RBBP4/NASP/ITGB3BP/HAT1/HJURP/MCM2/HMGB2/CENPH/CENPK/CENPQ/CENPW/HELLS/NAP1L4/MIS18BP1/CENPN/CENPV/CHAF1A/DNMT1/ASF1B/MIS18A/CENPM/RBBP7	4
BP	GO:0007093	mitotic cell cycle checkpoint	26	26/333	149/10965	3.500325917151046e-13	2.1432203896889426e-11	1.8138750311903336e-11	10.741392637415952	BTG2/CENPF/CLSPN/MSH2/FANCD2/MAD2L1/PRKDC/CDK1/BUB3/ZWINT/KNTC1/E2F7/TRIAP1/TFDP1/BLM/CDT1/NAE1/RFWD3/CDC6/AURKB/TOP2A/BRCA1/NDC80/BAX/PCNA/GTSE1	4
BP	GO:0007051	spindle organization	27	27/333	163/10965	4.46867821809883e-13	2.680294955712747e-11	2.2684181803152605e-11	10.64427688070408	NUF2/STMN1/ASPM/SPC25/TACC3/CENPH/TUBB/KIFC1/CENPW/FBXO5/HAUS6/KIF11/SMC3/RAN/DLGAP5/KIF23/PRC1/TUBG1/KPNB1/BIRC5/AURKB/NDC80/HAUS1/NUP62/TPX2/MYBL2/SMC1A	4
BP	GO:0043486	histone exchange	14	14/333	35/10965	5.643947997157863e-13	3.317512632729392e-11	2.8077156036387437e-11	10.551646884443041	RBBP4/NASP/ITGB3BP/PTMA/HJURP/CENPH/CENPK/CENPQ/CENPW/MIS18BP1/CENPN/MIS18A/CENPM/RBBP7	4
BP	GO:1902850	microtubule cytoskeleton organization involved in mitosis	24	24/333	130/10965	8.153139033654908e-13	4.6984461999827e-11	3.976443247993096e-11	10.400505211440652	NUF2/STMN1/SPC25/TACC3/MAD2L1/CENPH/KIFC1/DYNLT1/KIF11/SMC3/RAN/DLGAP5/NUSAP1/KIF23/PRC1/TUBG1/KPNB1/BIRC5/AURKB/NDC80/NUP62/TPX2/MYBL2/SMC1A	4
BP	GO:0000723	telomere maintenance	24	24/333	131/10965	9.71017136903481e-13	5.4881141641525587e-11	4.6447641589128056e-11	10.333036332710828	PARP1/RIF1/XRCC5/RFC4/RFC1/HNRNPD/PRIM2/RFC2/PRKDC/DNA2/FEN1/POLA2/POLD3/RFC5/PTGES3/PRIM1/BRCA2/RFC3/HSP90AA1/BLM/AURKB/CCNE1/PCNA/XRCC6	4
