ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:2000027	regulation of animal organ morphogenesis	6	6/34	190/10965	2.246042825346326e-5	0.0012521688751305766	9.033426626502548e-4	3.044147478623924	FZD5/SFRP2/RSPO3/PTN/FZD3/FGF8	24
BP	GO:0010720	positive regulation of cell development	8	8/34	405/10965	2.520592096232629e-5	0.0013490208899037033	9.732138746296089e-4	3.011791708175123	SOX11/LRP2/EPHA4/FEZF2/FEZF1/PTN/FZD3/SYT1	24
BP	GO:0048568	embryonic organ development	7	7/34	299/10965	2.985309803749348e-5	0.0015142557291633264	0.0010924179872887816	2.961611157565672	SOX11/SIX3/FZD5/ZIC1/RSPO3/FZD3/FGF8	24
BP	GO:0002009	morphogenesis of an epithelium	8	8/34	416/10965	3.055672996069493e-5	0.0015142557291633264	0.0010924179872887816	2.961611157565672	SOX11/LRP2/FZD5/EPHA4/SFRP2/RSPO3/FZD3/FGF8	24
BP	GO:0072175	epithelial tube formation	5	5/34	121/10965	3.244046755388771e-5	0.0015501909138250628	0.00111834243409455	2.951425196031973	SOX11/LRP2/SFRP2/FZD3/FGF8	24
BP	GO:0048596	embryonic camera-type eye morphogenesis	3	3/34	21/10965	3.487380830673477e-5	0.0016090053625659006	0.0011607724942749832	2.9352528915128824	SOX11/SIX3/FZD5	24
BP	GO:0060795	cell fate commitment involved in formation of primary germ layer	3	3/34	22/10965	4.029466159049746e-5	0.001767057093000688	0.0012747945513977112	2.89455980141337	SOX2/SFRP2/ETS2	24
BP	GO:0016331	morphogenesis of embryonic epithelium	5	5/34	127/10965	4.094078466593522e-5	0.001767057093000688	0.0012747945513977112	2.89455980141337	SOX11/LRP2/SFRP2/FZD3/FGF8	24
BP	GO:2000177	regulation of neural precursor cell proliferation	4	4/34	64/10965	4.2918918828350534e-5	0.0017945472935104066	0.0012946265975525473	2.8878554748311074	SIX3/LRP2/PTN/FZD3	24
BP	GO:1902692	regulation of neuroblast proliferation	3	3/34	23/10965	4.6240708025265076e-5	0.0018748505253880204	0.0013525591470229053	2.8688437342332134	SIX3/PTN/FZD3	24
BP	GO:0035148	tube formation	5	5/34	132/10965	4.926433346408074e-5	0.0019386964169100008	0.0013986190026799394	2.854300575407252	SOX11/LRP2/SFRP2/FZD3/FGF8	24
BP	GO:0048839	inner ear development	5	5/34	137/10965	5.8842765135181894e-5	0.0022225206421621624	0.001603376153617106	2.7949645797816123	EPHA4/ZIC1/SOX2/FZD3/FGF8	24
BP	GO:0031128	developmental induction	3	3/34	25/10965	5.979876167252456e-5	0.0022225206421621624	0.001603376153617106	2.7949645797816123	SIX3/FZD5/FGF8	24
BP	GO:0048048	embryonic eye morphogenesis	3	3/34	26/10965	6.745544647068174e-5	0.002439334793993842	0.0017597907372294498	2.754538972566435	SOX11/SIX3/FZD5	24
BP	GO:0021915	neural tube development	5	5/34	146/10965	7.965422765929461e-5	0.0028046672791614785	0.002023349771844132	2.693929035246285	SOX11/LRP2/SFRP2/FZD3/FGF8	24
BP	GO:0045596	negative regulation of cell differentiation	8	8/34	480/10965	8.43639890914589e-5	0.002894333779599282	0.0020880371928979164	2.68026176978545	SOX11/SIX3/EPHA4/SOX2/FEZF2/SFRP2/PTN/SOX3	24
BP	GO:0035270	endocrine system development	4	4/34	78/10965	9.344478583162802e-5	0.003125728086067958	0.0022549702265158658	2.6468591879524195	SIX3/SOX2/FGF8/SOX3	24
BP	GO:0014013	regulation of gliogenesis	4	4/34	79/10965	9.82132764392677e-5	0.003205106435993663	0.002312235545437959	2.6359679267941734	SOX11/LRP2/EPHA4/PTN	24
BP	GO:0060562	epithelial tube morphogenesis	6	6/34	249/10965	1.0181399376560997e-4	0.003243502944247289	0.002339935646192089	2.6307960865590823	SOX11/LRP2/EPHA4/SFRP2/FZD3/FGF8	24
BP	GO:0031076	embryonic camera-type eye development	3	3/34	30/10965	1.0444499626034682e-4	0.0032499396510777684	0.0023445792306178224	2.6299350865170656	SOX11/SIX3/FZD5	24
BP	GO:0043583	ear development	5	5/34	157/10965	1.1233251112800051e-4	0.003415929542937834	0.0024643280551286235	2.608301478711906	EPHA4/ZIC1/SOX2/FZD3/FGF8	24
BP	GO:0001654	eye development	6	6/34	257/10965	1.211606623349267e-4	0.0035241626552262725	0.002542409845678933	2.5947544382944394	SOX11/SIX3/FZD5/SOX2/PTN/SMOC1	24
BP	GO:0150063	visual system development	6	6/34	257/10965	1.211606623349267e-4	0.0035241626552262725	0.002542409845678933	2.5947544382944394	SOX11/SIX3/FZD5/SOX2/PTN/SMOC1	24
BP	GO:0048593	camera-type eye morphogenesis	4	4/34	84/10965	1.247519164199414e-4	0.0035241626552262725	0.002542409845678933	2.5947544382944394	SOX11/SIX3/FZD5/PTN	24
BP	GO:0048880	sensory system development	6	6/34	259/10965	1.264273598287452e-4	0.0035241626552262725	0.002542409845678933	2.5947544382944394	SOX11/SIX3/FZD5/SOX2/PTN/SMOC1	24
BP	GO:0003206	cardiac chamber morphogenesis	4	4/34	88/10965	1.4945418007100117e-4	0.00405247398607759	0.002923545468675282	2.5340901473744255	SOX11/LRP2/SFRP2/FGF8	24
BP	GO:0060070	canonical Wnt signaling pathway	6	6/34	268/10965	1.5243025932967335e-4	0.00405247398607759	0.002923545468675282	2.5340901473744255	IGFBP2/FZD5/SOX2/SFRP2/RSPO3/FZD3	24
BP	GO:0045665	negative regulation of neuron differentiation	5	5/34	168/10965	1.5446649722717273e-4	0.00405247398607759	0.002923545468675282	2.5340901473744255	SIX3/EPHA4/SOX2/FEZF2/SOX3	24
BP	GO:0060071	Wnt signaling pathway, planar cell polarity pathway	4	4/34	99/10965	2.3552585968856273e-4	0.005938657242693105	0.004284280301746188	2.3681221229197096	FZD5/SFRP2/RSPO3/FZD3	24
BP	GO:0045666	positive regulation of neuron differentiation	6	6/34	292/10965	2.429645634232261e-4	0.005938657242693105	0.004284280301746188	2.3681221229197096	SOX11/EPHA4/FEZF2/FEZF1/PTN/SYT1	24
BP	GO:0001841	neural tube formation	4	4/34	100/10965	2.4480319883188247e-4	0.005938657242693105	0.004284280301746188	2.3681221229197096	SOX11/LRP2/SFRP2/FZD3	24
BP	GO:0016055	Wnt signaling pathway	7	7/34	418/10965	2.449386913735112e-4	0.005938657242693105	0.004284280301746188	2.3681221229197096	SIX3/IGFBP2/FZD5/SOX2/SFRP2/RSPO3/FZD3	24
BP	GO:0198738	cell-cell signaling by wnt	7	7/34	419/10965	2.4855366636084746e-4	0.005938657242693105	0.004284280301746188	2.3681221229197096	SIX3/IGFBP2/FZD5/SOX2/SFRP2/RSPO3/FZD3	24
BP	GO:0090175	regulation of establishment of planar polarity	4	4/34	101/10965	2.543410575210305e-4	0.005970321666019979	0.0043071237257024005	2.36581265258891	FZD5/SFRP2/RSPO3/FZD3	24
BP	GO:0048592	eye morphogenesis	4	4/34	103/10965	2.742155960238989e-4	0.006325870128965117	0.004563624347620968	2.3406901115083563	SOX11/SIX3/FZD5/PTN	24
BP	GO:0048608	reproductive structure development	6	6/34	301/10965	2.862043020098025e-4	0.006490531459137555	0.004682414717983745	2.3295301237971135	LRP2/FZD5/SFRP2/RSPO3/PTN/FGF8	24
BP	GO:0061458	reproductive system development	6	6/34	305/10965	3.072706610974192e-4	0.006852135742472449	0.00494328414432164	2.3059844251928245	LRP2/FZD5/SFRP2/RSPO3/PTN/FGF8	24
BP	GO:0001736	establishment of planar polarity	4	4/34	112/10965	3.776961960283002e-4	0.008150927585255898	0.005880261659727526	2.230603348269534	FZD5/SFRP2/RSPO3/FZD3	24
BP	GO:0007164	establishment of tissue polarity	4	4/34	112/10965	3.776961960283002e-4	0.008150927585255898	0.005880261659727526	2.230603348269534	FZD5/SFRP2/RSPO3/FZD3	24
BP	GO:0008285	negative regulation of cell population proliferation	7	7/34	451/10965	3.891971759506866e-4	0.00826580668923839	0.005963138017490052	2.224525138744036	SOX11/FZD5/SOX2/FEZF2/SFRP2/FEZF1/PTN	24
BP	GO:0003208	cardiac ventricle morphogenesis	3	3/34	47/10965	4.023848684728295e-4	0.008316670690111659	0.005999832446567847	2.2218608777075337	SOX11/LRP2/SFRP2	24
BP	GO:0001838	embryonic epithelial tube formation	4	4/34	114/10965	4.040236134957083e-4	0.008316670690111659	0.005999832446567847	2.2218608777075337	SOX11/LRP2/SFRP2/FZD3	24
BP	GO:0060670	branching involved in labyrinthine layer morphogenesis	2	2/34	10/10965	4.134894192231662e-4	0.008382558226069642	0.0060473651902335475	2.2184338042873306	FZD5/RSPO3	24
BP	GO:0042063	gliogenesis	5	5/34	210/10965	4.348038390582938e-4	0.00868309756208951	0.0062641809963308	2.2031357023274936	SOX11/LRP2/EPHA4/SOX2/PTN	24
BP	GO:0001764	neuron migration	4	4/34	119/10965	4.755604423800217e-4	0.009357351057418662	0.006750602564434673	2.170657459949824	FEZF2/FEZF1/FZD3/DDIT4	24
BP	GO:0007411	axon guidance	5	5/34	220/10965	5.378435347580189e-4	0.009979543708012672	0.007199466273501392	2.14269969843886	EPHA4/FEZF2/FEZF1/FZD3/FGF8	24
BP	GO:0030278	regulation of ossification	4	4/34	123/10965	5.389707822125455e-4	0.009979543708012672	0.007199466273501392	2.14269969843886	SOX11/SFRP2/PTN/SMOC1	24
BP	GO:0048736	appendage development	4	4/34	123/10965	5.389707822125455e-4	0.009979543708012672	0.007199466273501392	2.14269969843886	SOX11/SFRP2/FGF8/SMOC1	24
BP	GO:0060173	limb development	4	4/34	123/10965	5.389707822125455e-4	0.009979543708012672	0.007199466273501392	2.14269969843886	SOX11/SFRP2/FGF8/SMOC1	24
BP	GO:0097485	neuron projection guidance	5	5/34	221/10965	5.490775350216669e-4	0.009979543708012672	0.007199466273501392	2.14269969843886	EPHA4/FEZF2/FEZF1/FZD3/FGF8	24
BP	GO:0003205	cardiac chamber development	4	4/34	124/10965	5.557198480830843e-4	0.009979543708012672	0.007199466273501392	2.14269969843886	SOX11/LRP2/SFRP2/FGF8	24
BP	GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	7	7/34	479/10965	5.593914634536251e-4	0.009979543708012672	0.007199466273501392	2.14269969843886	SIX3/IGFBP2/FZD5/SOX2/SFRP2/RSPO3/FZD3	24
BP	GO:0045778	positive regulation of ossification	3	3/34	54/10965	6.064756183891913e-4	0.01053849840785374	0.007602708708993691	2.119031648800386	SOX11/SFRP2/PTN	24
BP	GO:0060411	cardiac septum morphogenesis	3	3/34	54/10965	6.064756183891913e-4	0.01053849840785374	0.007602708708993691	2.119031648800386	SOX11/LRP2/FGF8	24
BP	GO:0043009	chordate embryonic development	7	7/34	488/10965	6.252490216078848e-4	0.010725425524504485	0.007737562116254122	2.1113958514919395	SOX11/LRP2/FZD5/SFRP2/RSPO3/FZD3/FGF8	24
BP	GO:0021953	central nervous system neuron differentiation	4	4/34	129/10965	6.450738414416799e-4	0.010925427846189465	0.00788184826918082	2.103371929847448	EPHA4/FEZF2/SFRP2/FGF8	24
BP	GO:0001738	morphogenesis of a polarized epithelium	4	4/34	130/10965	6.640986873787556e-4	0.010969926465589815	0.007913950569542806	2.1016066666605697	FZD5/SFRP2/RSPO3/FZD3	24
BP	GO:0007369	gastrulation	4	4/34	130/10965	6.640986873787556e-4	0.010969926465589815	0.007913950569542806	2.1016066666605697	SOX2/SFRP2/FGF8/ETS2	24
BP	GO:0009798	axis specification	3	3/34	56/10965	6.749124596867747e-4	0.011012595988547615	0.007944733318777568	2.0999206761944427	SIX3/FZD5/ETS2	24
BP	GO:0071363	cellular response to growth factor stimulus	7	7/34	496/10965	6.888692386586068e-4	0.011071390836231626	0.007987149238316735	2.097608200784515	SOX11/LRP2/SFRP2/PTN/DDIT4/FGF8/SOX5	24
BP	GO:0009792	embryo development ending in birth or egg hatching	7	7/34	497/10965	6.971725469010063e-4	0.011071390836231626	0.007987149238316735	2.097608200784515	SOX11/LRP2/FZD5/SFRP2/RSPO3/FZD3/FGF8	24
BP	GO:0061138	morphogenesis of a branching epithelium	4	4/34	132/10965	7.033394776380331e-4	0.011071390836231626	0.007987149238316735	2.097608200784515	FZD5/SFRP2/RSPO3/FGF8	24
BP	GO:0060253	negative regulation of glial cell proliferation	2	2/34	13/10965	7.125456811316941e-4	0.011085885132025658	0.007997605747830643	2.0970400087748717	SOX11/PTN	24
BP	GO:0035567	non-canonical Wnt signaling pathway	4	4/34	134/10965	7.441993743473676e-4	0.01131521321450884	0.008163048161202585	2.088147641197159	FZD5/SFRP2/RSPO3/FZD3	24
BP	GO:0048705	skeletal system morphogenesis	4	4/34	134/10965	7.441993743473676e-4	0.01131521321450884	0.008163048161202585	2.088147641197159	SOX11/SFRP2/FGF8/SOX5	24
BP	GO:0048485	sympathetic nervous system development	2	2/34	14/10965	8.296887640213328e-4	0.012199160068797179	0.008800747213505636	2.0554804531991633	SOX11/FZD3	24
BP	GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	2	2/34	14/10965	8.296887640213328e-4	0.012199160068797179	0.008800747213505636	2.0554804531991633	SFRP2/RSPO3	24
BP	GO:2000738	positive regulation of stem cell differentiation	2	2/34	14/10965	8.296887640213328e-4	0.012199160068797179	0.008800747213505636	2.0554804531991633	PTN/SOX5	24
BP	GO:0001763	morphogenesis of a branching structure	4	4/34	139/10965	8.536772928474598e-4	0.012415437150325013	0.008956774342575753	2.047848367284775	FZD5/SFRP2/RSPO3/FGF8	24
BP	GO:0030510	regulation of BMP signaling pathway	3	3/34	63/10965	9.52656425385888e-4	0.013600260669914826	0.009811532557872628	2.008263150678891	SOX11/LRP2/SFRP2	24
BP	GO:0036342	post-anal tail morphogenesis	2	2/34	15/10965	9.554742174678577e-4	0.013600260669914826	0.009811532557872628	2.008263150678891	SFRP2/FZD3	24
BP	GO:1905330	regulation of morphogenesis of an epithelium	4	4/34	146/10965	0.0010254502113834698	0.014308273635837355	0.010322308963938993	1.9862231459126805	FZD5/SFRP2/RSPO3/FZD3	24
BP	GO:0021954	central nervous system neuron development	3	3/34	65/10965	0.001043450729006623	0.014308273635837355	0.010322308963938993	1.9862231459126805	EPHA4/FEZF2/FGF8	24
BP	GO:0043506	regulation of JUN kinase activity	3	3/34	65/10965	0.001043450729006623	0.014308273635837355	0.010322308963938993	1.9862231459126805	FZD5/EPHA4/SFRP2	24
BP	GO:0042493	response to drug	5	5/34	255/10965	0.0010479901467205237	0.014308273635837355	0.010322308963938993	1.9862231459126805	IGFBP2/SFRP2/PTN/FZD3/FGF8	24
BP	GO:0001649	osteoblast differentiation	4	4/34	152/10965	0.001190963170739073	0.015767901384926425	0.011375317103278684	1.9440364879205565	SOX11/SOX2/SFRP2/SMOC1	24
BP	GO:0001503	ossification	5	5/34	264/10965	0.0012235302383756402	0.015767901384926425	0.011375317103278684	1.9440364879205565	SOX11/SOX2/SFRP2/PTN/SMOC1	24
BP	GO:0007413	axonal fasciculation	2	2/34	17/10965	0.0012327662800433218	0.015767901384926425	0.011375317103278684	1.9440364879205565	EPHA4/FEZF2	24
BP	GO:0060713	labyrinthine layer morphogenesis	2	2/34	17/10965	0.0012327662800433218	0.015767901384926425	0.011375317103278684	1.9440364879205565	FZD5/RSPO3	24
BP	GO:0106030	neuron projection fasciculation	2	2/34	17/10965	0.0012327662800433218	0.015767901384926425	0.011375317103278684	1.9440364879205565	EPHA4/FEZF2	24
BP	GO:0048514	blood vessel morphogenesis	6	6/34	397/10965	0.0012330747159996353	0.015767901384926425	0.011375317103278684	1.9440364879205565	LRP2/FZD5/SFRP2/RSPO3/PTN/FGF8	24
BP	GO:0021510	spinal cord development	3	3/34	69/10965	0.0012410788900731934	0.015767901384926425	0.011375317103278684	1.9440364879205565	SOX11/ZIC1/PTN	24
BP	GO:0006935	chemotaxis	6	6/34	398/10965	0.0012491760439478335	0.015767901384926425	0.011375317103278684	1.9440364879205565	EPHA4/FEZF2/FEZF1/PTN/FZD3/FGF8	24
BP	GO:0042330	taxis	6	6/34	400/10965	0.0012818647269114555	0.016029299108481564	0.01156389527376099	1.9368958500897282	EPHA4/FEZF2/FEZF1/PTN/FZD3/FGF8	24
BP	GO:0050807	regulation of synapse organization	4	4/34	157/10965	0.001342554258366559	0.016632755534207927	0.011999242250703068	1.920846178679789	EPHA4/TPBG/PTN/TUBA1A	24
BP	GO:0002089	lens morphogenesis in camera-type eye	2	2/34	18/10965	0.0013841704612859414	0.016836546156369	0.012146261368413479	1.9155573777796977	SOX11/SIX3	24
BP	GO:0003148	outflow tract septum morphogenesis	2	2/34	18/10965	0.0013841704612859414	0.016836546156369	0.012146261368413479	1.9155573777796977	LRP2/FGF8	24
BP	GO:0007507	heart development	6	6/34	408/10965	0.0014192614202327215	0.01710785387631875	0.012341988832180233	1.9086148508988399	SOX11/LRP2/TFDP2/SFRP2/PTN/FGF8	24
BP	GO:0010001	glial cell differentiation	4	4/34	161/10965	0.0014731929166593132	0.01759939395080501	0.012696596847524347	1.896312670256533	SOX11/EPHA4/SOX2/PTN	24
BP	GO:0061564	axon development	6	6/34	413/10965	0.0015107119669486705	0.017657164652362594	0.01273827392511722	1.8948894162379424	EPHA4/FEZF2/FEZF1/PTN/FZD3/FGF8	24
BP	GO:0042472	inner ear morphogenesis	3	3/34	74/10965	0.0015193781620809477	0.017657164652362594	0.01273827392511722	1.8948894162379424	ZIC1/FZD3/FGF8	24
BP	GO:0050803	regulation of synapse structure or activity	4	4/34	163/10965	0.0015417372612637234	0.017657164652362594	0.01273827392511722	1.8948894162379424	EPHA4/TPBG/PTN/TUBA1A	24
BP	GO:0006775	fat-soluble vitamin metabolic process	2	2/34	19/10965	0.0015440121556998681	0.017657164652362594	0.01273827392511722	1.8948894162379424	LRP2/CRABP1	24
BP	GO:0007628	adult walking behavior	2	2/34	19/10965	0.0015440121556998681	0.017657164652362594	0.01273827392511722	1.8948894162379424	EPHA4/ZIC1	24
BP	GO:0071542	dopaminergic neuron differentiation	2	2/34	20/10965	0.001712240695825323	0.019415068228934598	0.014006464924815533	1.8536714619569892	SFRP2/FGF8	24
BP	GO:0045667	regulation of osteoblast differentiation	3	3/34	78/10965	0.0017681079227792045	0.019880070593937607	0.014341928042357635	1.8433924608111107	SOX11/SFRP2/SMOC1	24
BP	GO:0007498	mesoderm development	3	3/34	79/10965	0.0018340248167136744	0.02044937670635747	0.01475263821865298	1.8311303077300016	SFRP2/FGF8/ETS2	24
BP	GO:0060669	embryonic placenta morphogenesis	2	2/34	21/10965	0.0018888056313535997	0.020546519794724525	0.014822719417640146	1.8290721121643074	FZD5/RSPO3	24
BP	GO:0090659	walking behavior	2	2/34	21/10965	0.0018888056313535997	0.020546519794724525	0.014822719417640146	1.8290721121643074	EPHA4/ZIC1	24
BP	GO:2000050	regulation of non-canonical Wnt signaling pathway	2	2/34	21/10965	0.0018888056313535997	0.020546519794724525	0.014822719417640146	1.8290721121643074	SFRP2/RSPO3	24
BP	GO:0030178	negative regulation of Wnt signaling pathway	4	4/34	175/10965	0.0020005063148220347	0.021586108461547442	0.015572701958334515	1.8076360281647534	SIX3/IGFBP2/SOX2/SFRP2	24
BP	GO:0045992	negative regulation of embryonic development	2	2/34	22/10965	0.002073656728329907	0.02183460585261974	0.015751973540124538	1.8026650263892092	SFRP2/FZD3	24
BP	GO:0048679	regulation of axon regeneration	2	2/34	22/10965	0.002073656728329907	0.02183460585261974	0.015751973540124538	1.8026650263892092	EPHA4/PTN	24
BP	GO:0140058	neuron projection arborization	2	2/34	22/10965	0.002073656728329907	0.02183460585261974	0.015751973540124538	1.8026650263892092	LRP2/PTN	24
BP	GO:0030111	regulation of Wnt signaling pathway	5	5/34	298/10965	0.002088811322223712	0.02183460585261974	0.015751973540124538	1.8026650263892092	SIX3/IGFBP2/SOX2/SFRP2/RSPO3	24
BP	GO:0003007	heart morphogenesis	4	4/34	179/10965	0.0021724174260101263	0.02250570087920966	0.01623611651816164	1.7895178406380077	SOX11/LRP2/SFRP2/FGF8	24
BP	GO:0001704	formation of primary germ layer	3	3/34	84/10965	0.002186652551791671	0.02250570087920966	0.01623611651816164	1.7895178406380077	SOX2/SFRP2/ETS2	24
BP	GO:0021846	cell proliferation in forebrain	2	2/34	23/10965	0.0022667439683589185	0.022976541133819948	0.016575791219977102	1.7805257320472465	SIX3/FGF8	24
BP	GO:1902742	apoptotic process involved in development	2	2/34	23/10965	0.0022667439683589185	0.022976541133819948	0.016575791219977102	1.7805257320472465	SIX3/FZD5	24
BP	GO:0042471	ear morphogenesis	3	3/34	86/10965	0.0023386865527910555	0.02341384820424384	0.016891274331910632	1.7723375846243785	ZIC1/FZD3/FGF8	24
BP	GO:0050808	synapse organization	5	5/34	306/10965	0.0023448846482576045	0.02341384820424384	0.016891274331910632	1.7723375846243785	FZD5/EPHA4/TPBG/PTN/TUBA1A	24
BP	GO:0001843	neural tube closure	3	3/34	87/10965	0.0024171048801712313	0.023419911198394792	0.016895648311641902	1.7722251390316326	LRP2/SFRP2/FZD3	24
BP	GO:0003279	cardiac septum development	3	3/34	87/10965	0.0024171048801712313	0.023419911198394792	0.016895648311641902	1.7722251390316326	SOX11/LRP2/FGF8	24
BP	GO:0060606	tube closure	3	3/34	87/10965	0.0024171048801712313	0.023419911198394792	0.016895648311641902	1.7722251390316326	LRP2/SFRP2/FZD3	24
BP	GO:0001974	blood vessel remodeling	2	2/34	24/10965	0.002468017547812904	0.023419911198394792	0.016895648311641902	1.7722251390316326	RSPO3/FGF8	24
BP	GO:0010092	specification of animal organ identity	2	2/34	24/10965	0.002468017547812904	0.023419911198394792	0.016895648311641902	1.7722251390316326	LRP2/FGF8	24
BP	GO:0060251	regulation of glial cell proliferation	2	2/34	24/10965	0.002468017547812904	0.023419911198394792	0.016895648311641902	1.7722251390316326	SOX11/PTN	24
BP	GO:0070570	regulation of neuron projection regeneration	2	2/34	24/10965	0.002468017547812904	0.023419911198394792	0.016895648311641902	1.7722251390316326	EPHA4/PTN	24
BP	GO:0050680	negative regulation of epithelial cell proliferation	3	3/34	88/10965	0.0024971396107630072	0.02352938590986552	0.01697462581964179	1.770199790317321	SOX2/SFRP2/PTN	24
BP	GO:0048732	gland development	5	5/34	314/10965	0.002623247665589571	0.024544792843068854	0.01770716311627263	1.751851012024877	SIX3/SOX2/PTN/FGF8/SOX3	24
BP	GO:0003231	cardiac ventricle development	3	3/34	90/10965	0.0026621039882818247	0.02469505239227777	0.017815563719391643	1.7492004311660223	SOX11/LRP2/SFRP2	24
BP	GO:0008045	motor neuron axon guidance	2	2/34	25/10965	0.0026774278770424972	0.02469505239227777	0.017815563719391643	1.7492004311660223	EPHA4/FGF8	24
