ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:0001944	vasculature development	50	50/385	486/10965	5.104595840486071e-12	1.900301815162769e-9	1.4297753134069597e-9	8.844732205761781	PDPN/CLIC4/NPPB/JUN/F3/SHC1/GLUL/PTPN14/CYP1B1/NFE2L2/FN1/DAG1/GPX1/AMOTL2/ANXA3/EDNRA/PLK2/SPARC/EDN1/SMOC2/COL1A2/CAV1/SEMA3C/ANGPT2/ANXA1/ITGB1/ACTA2/FGFR2/HTATIP2/DHCR7/COL4A2/EFNB2/COL4A1/BMP4/SIX1/THBS1/SPINT1/NR2F2/TJP1/ANXA2/TNFRSF12A/AP2B1/COL1A1/ACTG1/LDLR/BAX/RRAS/ID1/BMP7/MYH9	1
BP	GO:0016125	sterol metabolic process	23	23/385	113/10965	5.856390446493474e-12	1.9315225985587647e-9	1.4532656374221465e-9	8.83765499525297	FDPS/DHCR24/CYP1B1/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/VLDLR/SCD/IDI1/SC5D/DHCR7/LIMA1/ACLY/FASN/LDLR/APOC1/APP/EBP	1
BP	GO:0006695	cholesterol biosynthetic process	17	17/385	58/10965	6.980537652768704e-12	1.9315225985587647e-9	1.4532656374221465e-9	8.83765499525297	FDPS/DHCR24/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/SCD/IDI1/SC5D/DHCR7/ACLY/FASN/EBP	1
BP	GO:1902653	secondary alcohol biosynthetic process	17	17/385	58/10965	6.980537652768704e-12	1.9315225985587647e-9	1.4532656374221465e-9	8.83765499525297	FDPS/DHCR24/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/SCD/IDI1/SC5D/DHCR7/ACLY/FASN/EBP	1
BP	GO:0090130	tissue migration	32	32/385	221/10965	7.07517435369511e-12	1.9315225985587647e-9	1.4532656374221465e-9	8.83765499525297	RAB25/TACSTD2/JUN/GLUL/ACTA1/CYP1B1/RTN4/NFE2L2/GPX1/ANXA3/PLK2/SPARC/EDN1/SMOC2/ADAM9/ANGPT2/ANXA1/GATA3/ITGB1/ACTA2/EFNB2/BMP4/THBS1/NR2F2/ACTC1/BCAR1/PFN1/CALR/RRAS/ID1/MYH9/TMSB4X	1
BP	GO:0008203	cholesterol metabolic process	22	22/385	104/10965	7.573491095534002e-12	1.9383403772632334e-9	1.4583952918834226e-9	8.836124746377456	FDPS/DHCR24/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/VLDLR/SCD/IDI1/SC5D/DHCR7/LIMA1/ACLY/FASN/LDLR/APOC1/APP/EBP	1
BP	GO:0003012	muscle system process	35	35/385	263/10965	8.400587901013445e-12	2.0235533796852973e-9	1.5225090270133965e-9	8.817440123739104	ATP1A1/TPM3/TNNT2/TNNI1/ACTA1/DAG1/TNNC1/EDNRA/PPP3CA/CAMK2D/ANXA6/EDN1/UTRN/CAV1/CALD1/MYL7/TPM2/TLN1/VCL/INPP5F/ACTA2/MYOF/MYL6/PKP2/CALM1/TPM1/ACTC1/CYBA/MYL4/MYL12A/MYL12B/DSG2/CNN1/TPM4/MYL9	1
BP	GO:0001568	blood vessel development	48	48/385	463/10965	1.0824512920786694e-11	2.462576689478973e-9	1.852827445563898e-9	8.732165024787355	CLIC4/NPPB/JUN/F3/SHC1/GLUL/CYP1B1/NFE2L2/FN1/DAG1/GPX1/AMOTL2/ANXA3/EDNRA/PLK2/SPARC/EDN1/SMOC2/COL1A2/CAV1/SEMA3C/ANGPT2/ANXA1/ITGB1/ACTA2/FGFR2/HTATIP2/DHCR7/COL4A2/EFNB2/COL4A1/BMP4/SIX1/THBS1/SPINT1/NR2F2/TJP1/ANXA2/TNFRSF12A/AP2B1/COL1A1/ACTG1/LDLR/BAX/RRAS/ID1/BMP7/MYH9	1
BP	GO:0051146	striated muscle cell differentiation	28	28/385	174/10965	1.1673801541120354e-11	2.51601143741515e-9	1.8930314188841703e-9	8.722842177935417	CAPN2/TNNT2/CSRP1/ACTA1/TANC1/GPX1/WDR1/PPP3CA/CCNB1/EDN1/FLNC/ITGB1/ANKRD1/MYOF/KRT8/EFNB2/BMP4/SIX1/TPM1/FBXO22/ACTC1/KRT19/ACTG1/CALR/GDF15/PLD3/BMP2/MYH9	1
BP	GO:0030049	muscle filament sliding	11	11/385	21/10965	2.233360136166298e-11	4.276361332287367e-9	3.2175077744631127e-9	8.492480395036676	TPM3/TNNT2/TNNI1/ACTA1/TNNC1/TPM2/MYL6/TPM1/ACTC1/MYL4/TPM4	1
BP	GO:0033275	actin-myosin filament sliding	11	11/385	21/10965	2.233360136166298e-11	4.276361332287367e-9	3.2175077744631127e-9	8.492480395036676	TPM3/TNNT2/TNNI1/ACTA1/TNNC1/TPM2/MYL6/TPM1/ACTC1/MYL4/TPM4	1
BP	GO:0016126	sterol biosynthetic process	17	17/385	62/10965	2.2974346595927248e-11	4.276361332287367e-9	3.2175077744631127e-9	8.492480395036676	FDPS/DHCR24/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/SCD/IDI1/SC5D/DHCR7/ACLY/FASN/EBP	1
BP	GO:0031589	cell-substrate adhesion	33	33/385	247/10965	3.069392809563451e-11	5.464853719635796e-9	4.1117220840239004e-9	8.38597624747917	PDPN/TACSTD2/S100A10/ARPC2/RAB1A/FN1/DAG1/MUC4/UTRN/SMOC2/CDK6/LAMB1/ADAM9/ANGPT2/DLC1/NINJ1/PLAU/VCL/RSU1/ITGB1/ACTN1/THBS1/IQGAP1/TNFRSF12A/COL1A1/ACTG1/P4HB/CALR/ACTN4/BCAM/RRAS/ID1/LGALS1	1
BP	GO:1902652	secondary alcohol metabolic process	22	22/385	112/10965	3.588023073616017e-11	6.122064369357329e-9	4.606203305471089e-9	8.336656897354057	FDPS/DHCR24/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/VLDLR/SCD/IDI1/SC5D/DHCR7/LIMA1/ACLY/FASN/LDLR/APOC1/APP/EBP	1
BP	GO:0034109	homotypic cell-cell adhesion	16	16/385	56/10965	4.5164058294075476e-11	7.3978727485695635e-9	5.566113626389849e-9	8.254447932243727	PDPN/CSRP1/FN1/CLIC1/ACTB/TLN1/VCL/RDX/PKP2/ACTG1/MYL12A/DSG2/MYL9/GNAS/LGALS1/MYH9	1
BP	GO:0030155	regulation of cell adhesion	47	47/385	466/10965	4.748957662640368e-11	7.47960831865858e-9	5.6276109629750435e-9	8.249675932998672	PDPN/TACSTD2/S100A10/EPCAM/ARPC2/CYP1B1/FN1/DAG1/PPP3CA/UTRN/SMOC2/TNFRSF21/CD164/FYN/CITED2/CAV1/CDK6/ADAM9/ANGPT2/DLC1/ANXA1/NINJ1/GATA3/PLAU/VCL/RSU1/RDX/PAWR/EFNB2/LGALS3/BMP4/THBS1/TPM1/IQGAP1/TJP1/CDH1/CLDN7/COL1A1/ACTG1/P4HB/CALR/SPINT2/ACTN4/RRAS/BMP2/BMP7/LGALS1	1
BP	GO:0014706	striated muscle tissue development	32	32/385	238/10965	5.236931107147452e-11	7.651466408743286e-9	5.7569159252982705e-9	8.239810112988092	ATF3/COL11A1/TNNT2/TNNI1/ACTA1/VAMP5/FLNB/GPX1/TNNC1/PPP3CA/CCNB1/HMGCR/EDN1/CAV1/SEMA3C/ITGB1/ANKRD1/FGFR2/MYL6/YBX3/PKP2/EFNB2/BMP4/SIX1/TPM1/FBXO22/NR2F2/ACTC1/DSG2/CALR/BMP2/BMP7	1
BP	GO:0007517	muscle organ development	33	33/385	252/10965	5.305180274751271e-11	7.651466408743286e-9	5.7569159252982705e-9	8.239810112988092	ATF3/ID3/COL11A1/TNNT2/TNNI1/ACTA1/VAMP5/DAG1/FLNB/GPX1/TNNC1/PPP3CA/CCNB1/HMGCR/EDN1/UTRN/CD164/CAV1/ARID5B/ANKRD1/FGFR2/TAGLN/MYL6/YBX3/PKP2/EFNB2/BMP4/SIX1/TPM1/FBXO22/NR2F2/ACTC1/BMP2	1
BP	GO:0010035	response to inorganic substance	41	41/385	371/10965	5.4186208999647206e-11	7.651466408743286e-9	5.7569159252982705e-9	8.239810112988092	CLIC4/TXNIP/CAPN2/PRDX1/JUN/S100A16/TNNT2/ACTA1/CYP1B1/NFE2L2/GPX1/TNNC1/PPP3CA/CAMK2D/CCNB1/MAP1B/PAM/HMGCS1/SPARC/EDN1/FYN/CAV1/ADAM9/ANXA1/ANXA11/SLC38A2/KRT8/PAWR/CALM1/THBS1/B2M/IQGAP1/CDH1/COL1A1/CYB5A/CALR/JUND/CST3/BMP7/APP/ATF4	1
BP	GO:0060537	muscle tissue development	33	33/385	253/10965	5.908035140107525e-11	8.064467966246772e-9	6.0676557386297296e-9	8.216979067808637	ATF3/COL11A1/TNNT2/TNNI1/CSRP1/ACTA1/VAMP5/FLNB/GPX1/TNNC1/PPP3CA/CCNB1/HMGCR/EDN1/CAV1/SEMA3C/ITGB1/ANKRD1/FGFR2/MYL6/YBX3/PKP2/EFNB2/BMP4/SIX1/TPM1/FBXO22/NR2F2/ACTC1/DSG2/CALR/BMP2/BMP7	1
BP	GO:0055002	striated muscle cell development	20	20/385	96/10965	9.284929143429098e-11	1.2265091884626503e-8	9.228179152060093e-9	8.034883982855336	TNNT2/CSRP1/ACTA1/GPX1/WDR1/PPP3CA/CCNB1/EDN1/FLNC/ITGB1/ANKRD1/MYOF/KRT8/BMP4/SIX1/TPM1/FBXO22/ACTC1/KRT19/ACTG1	1
BP	GO:0070252	actin-mediated cell contraction	17	17/385	72/10965	3.051671589576788e-10	3.905185987286546e-8	2.9382377443063353e-8	7.531913066659102	PDPN/ATP1A1/TPM3/TNNT2/TNNI1/ACTA1/TNNC1/CAMK2D/CAV1/TPM2/MYL6/PKP2/TPM1/ACTC1/MYL4/DSG2/TPM4	1
BP	GO:0010631	epithelial cell migration	29	29/385	216/10965	4.509715589625136e-10	5.5961470725802824e-8	4.210506389420343e-8	7.375665669269886	RAB25/TACSTD2/JUN/GLUL/CYP1B1/RTN4/NFE2L2/GPX1/ANXA3/PLK2/SPARC/EDN1/SMOC2/ADAM9/ANGPT2/ANXA1/GATA3/ITGB1/EFNB2/BMP4/THBS1/NR2F2/BCAR1/PFN1/CALR/RRAS/ID1/MYH9/TMSB4X	1
BP	GO:0090132	epithelium migration	29	29/385	218/10965	5.629162327051487e-10	6.779829332139953e-8	5.1011015886314875e-8	7.292336027391621	RAB25/TACSTD2/JUN/GLUL/CYP1B1/RTN4/NFE2L2/GPX1/ANXA3/PLK2/SPARC/EDN1/SMOC2/ADAM9/ANGPT2/ANXA1/GATA3/ITGB1/EFNB2/BMP4/THBS1/NR2F2/BCAR1/PFN1/CALR/RRAS/ID1/MYH9/TMSB4X	1
BP	GO:0055001	muscle cell development	20	20/385	106/10965	6.048142367879765e-10	7.076326570419325e-8	5.324184273920022e-8	7.2737469216869055	TNNT2/CSRP1/ACTA1/GPX1/WDR1/PPP3CA/CCNB1/EDN1/FLNC/ITGB1/ANKRD1/MYOF/KRT8/BMP4/SIX1/TPM1/FBXO22/ACTC1/KRT19/ACTG1	1
BP	GO:0030048	actin filament-based movement	19	19/385	97/10965	8.412963814215145e-10	9.569746338669727e-8	7.200217860879454e-8	7.1426543626872965	PDPN/ATP1A1/TPM3/TNNT2/TNNI1/ACTA1/TNNC1/CAMK2D/CAV1/TPM2/MYL6/PKP2/TPM1/ACTC1/MYL4/DSG2/TPM4/ACTN4/MYH9	1
BP	GO:0010810	regulation of cell-substrate adhesion	24	24/385	156/10965	9.274539596310466e-10	1.0264659364024692e-7	7.723066116187976e-8	7.112210247205822	PDPN/TACSTD2/S100A10/ARPC2/FN1/DAG1/UTRN/SMOC2/CDK6/ANGPT2/DLC1/NINJ1/PLAU/VCL/RSU1/THBS1/IQGAP1/COL1A1/ACTG1/P4HB/CALR/ACTN4/RRAS/LGALS1	1
BP	GO:0007015	actin filament organization	36	36/385	330/10965	1.2483347556547198e-9	1.345244953791073e-7	1.0121539694740625e-7	6.994753417331495	TACSTD2/RHOC/S100A10/TPM3/ARPC5/ACTA1/TMSB10/ARPC2/CAPG/RND3/WDR1/RHOBTB3/MARCKS/EZR/ARPC1B/DLC1/TPM2/PDLIM1/RDX/LIMA1/PAWR/DIAPH3/ACTN1/TPM1/TJP1/ACTC1/BCAR1/COTL1/PFN1/ACTG1/TPM4/ACTN4/DSTN/ID1/TMSB4X/PLS3	1
BP	GO:0001525	angiogenesis	36	36/385	331/10965	1.3564093845197595e-9	1.4242298537457475e-7	1.0715817188905091e-7	6.969974704034244	CLIC4/NPPB/JUN/F3/SHC1/GLUL/CYP1B1/NFE2L2/FN1/DAG1/GPX1/AMOTL2/ANXA3/EDNRA/PLK2/SPARC/EDN1/SMOC2/CAV1/ANGPT2/ANXA1/ITGB1/FGFR2/HTATIP2/COL4A2/EFNB2/COL4A1/BMP4/THBS1/TJP1/ANXA2/TNFRSF12A/ACTG1/RRAS/ID1/MYH9	1
BP	GO:0048514	blood vessel morphogenesis	40	40/385	397/10965	1.5275097663831187e-9	1.5637881233347177e-7	1.1765844963693128e-7	6.929376878526863	CLIC4/NPPB/JUN/F3/SHC1/GLUL/CYP1B1/NFE2L2/FN1/DAG1/GPX1/AMOTL2/ANXA3/EDNRA/PLK2/SPARC/EDN1/SMOC2/CAV1/ANGPT2/ANXA1/ITGB1/FGFR2/HTATIP2/COL4A2/EFNB2/COL4A1/BMP4/SIX1/THBS1/NR2F2/TJP1/ANXA2/TNFRSF12A/ACTG1/LDLR/BAX/RRAS/ID1/MYH9	1
BP	GO:0050878	regulation of body fluid levels	33	33/385	287/10965	1.661992323387485e-9	1.659965503480915e-7	1.248947761374883e-7	6.903455726094301	PDPN/HDAC1/NPPB/ELOVL1/F3/CSRP1/VAMP8/NFE2L2/FN1/ANXA5/PAM/EDN1/CLIC1/FYN/CLDN4/COL1A2/CAV1/ACTB/UGCG/TLN1/GATA3/PLAU/VCL/THBS1/ANXA2/CYBA/NME1/COL1A1/ACTG1/MYL12A/MYL9/GNAS/MYH9	1
BP	GO:0045214	sarcomere organization	10	10/385	23/10965	1.928819601993719e-9	1.880599111943876e-7	1.4149511215628107e-7	6.849258562261386	TNNT2/CSRP1/WDR1/EDN1/ITGB1/ANKRD1/KRT8/TPM1/KRT19/ACTG1	1
BP	GO:0008202	steroid metabolic process	27	27/385	202/10965	2.0289406191183017e-9	1.9322120547184757e-7	1.4537843799655495e-7	6.837500001685489	ATP1A1/FDPS/DHCR24/CYP1B1/SPP1/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/ASAH1/VLDLR/SCD/IDI1/SC5D/DHCR7/LIMA1/ACLY/FASN/LDLR/APOC1/BMP2/APP/EBP	1
BP	GO:0043542	endothelial cell migration	23	23/385	150/10965	2.2389862969644535e-9	2.0837838377430538e-7	1.5678260505298935e-7	6.80470212372154	GLUL/CYP1B1/NFE2L2/GPX1/ANXA3/PLK2/SPARC/EDN1/SMOC2/ANGPT2/ANXA1/GATA3/ITGB1/EFNB2/BMP4/THBS1/NR2F2/BCAR1/CALR/RRAS/ID1/MYH9/TMSB4X	1
BP	GO:0030198	extracellular matrix organization	29	29/385	232/10965	2.4641334702918527e-9	2.1936144697489427e-7	1.6504619376531472e-7	6.782394486757973	PDPN/ELF3/CAPN2/COL11A1/CYP1B1/FN1/DAG1/SPP1/FBN2/SPARC/SMOC2/COL1A2/CAV1/LAMB1/CTSV/ITGB1/EFEMP2/COL2A1/COL4A2/COL4A1/THBS1/SPINT1/ANXA2/CDH1/COL1A1/SPINT2/CST3/APP/TIMP1	1
BP	GO:0043062	extracellular structure organization	29	29/385	232/10965	2.4641334702918527e-9	2.1936144697489427e-7	1.6504619376531472e-7	6.782394486757973	PDPN/ELF3/CAPN2/COL11A1/CYP1B1/FN1/DAG1/SPP1/FBN2/SPARC/SMOC2/COL1A2/CAV1/LAMB1/CTSV/ITGB1/EFEMP2/COL2A1/COL4A2/COL4A1/THBS1/SPINT1/ANXA2/CDH1/COL1A1/SPINT2/CST3/APP/TIMP1	1
BP	GO:0046165	alcohol biosynthetic process	20	20/385	115/10965	2.7071021740538172e-9	2.3586347665426342e-7	1.774622186664171e-7	6.750894093150906	FDPS/DHCR24/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/ASAH1/SCD/IDI1/SC5D/DHCR7/ACLY/FASN/ISYNA1/BMP2/EBP	1
BP	GO:0030239	myofibril assembly	12	12/385	38/10965	3.5097725475274293e-9	2.994274704609338e-7	2.2528737382922779e-7	6.6472631475125254	TNNT2/CSRP1/ACTA1/WDR1/EDN1/ITGB1/ANKRD1/KRT8/TPM1/ACTC1/KRT19/ACTG1	1
BP	GO:0042692	muscle cell differentiation	29	29/385	236/10965	3.6724899581816174e-9	3.069152322194637e-7	2.3092111938985167e-7	6.636536345926319	CAPN2/TNNT2/CSRP1/ACTA1/TANC1/GPX1/WDR1/PPP3CA/CCNB1/EDN1/FLNC/ITGB1/ANKRD1/MYOF/FGFR2/KRT8/EFNB2/BMP4/SIX1/TPM1/FBXO22/ACTC1/KRT19/ACTG1/CALR/GDF15/PLD3/BMP2/MYH9	1
BP	GO:0032970	regulation of actin filament-based process	33	33/385	297/10965	3.988266969272079e-9	3.266390647833833e-7	2.4576120882230264e-7	6.609486665484989	PDPN/ATP1A1/TACSTD2/RHOC/S100A10/ARPC5/TMSB10/ARPC2/CAPG/RND3/TNNC1/WDR1/CAMK2D/RHOBTB3/PAM/EDN1/ARPC1B/CAV1/DLC1/RDX/PKP2/LIMA1/TPM1/IQGAP1/TJP1/COTL1/PFN1/ACTG1/DSG2/DSTN/ID1/MYH9/TMSB4X	1
BP	GO:0006066	alcohol metabolic process	30	30/385	252/10965	4.1703842679041005e-9	3.3485732504053514e-7	2.5194457692787e-7	6.598694985336189	FDPS/DHCR24/CYP1B1/MSMO1/ELOVL6/HMGCR/HMGCS1/ACAT2/INSIG1/FDFT1/SQLE/ASAH1/VLDLR/SCD/IDI1/MYOF/SC5D/DHCR7/LIMA1/CALM1/RDH11/ACLY/FASN/LDLR/APOC1/ISYNA1/BMP2/SLC5A3/APP/EBP	1
BP	GO:0061041	regulation of wound healing	17	17/385	85/10965	4.728565420304345e-9	3.723745268489672e-7	2.8017228715042144e-7	6.552574824556559	PDPN/F3/NFE2L2/HMGCR/EDN1/SMOC2/CLDN4/CAV1/CLDN3/ANXA1/PLAU/ITGB1/THBS1/ANXA2/TNFRSF12A/ACTG1/MYH9	1
BP	GO:1903034	regulation of response to wounding	19	19/385	108/10965	5.573224930856957e-9	4.3061049229923096e-7	3.2398866678487217e-7	6.489470181271403	PDPN/F3/NFE2L2/SPP1/HMGCR/EDN1/SMOC2/CLDN4/CAV1/CLDN3/ANXA1/PLAU/INPP5F/ITGB1/THBS1/ANXA2/TNFRSF12A/ACTG1/MYH9	1
BP	GO:0070527	platelet aggregation	12	12/385	40/10965	6.7956163123039446e-9	5.153342370163824e-7	3.8773428744860906e-7	6.411465792515336	PDPN/CSRP1/FN1/CLIC1/ACTB/TLN1/VCL/ACTG1/MYL12A/MYL9/GNAS/MYH9	1
BP	GO:0048729	tissue morphogenesis	44	44/385	488/10965	7.102182804006447e-9	5.287897924073891e-7	3.978581639679784e-7	6.4002717258777135	PDPN/CLIC4/TACSTD2/WLS/COL11A1/RHOC/TNNT2/TNNI1/ACTA1/DAG1/AP2M1/TNNC1/EDNRA/WDR1/EDN1/ACTB/SEMA3C/CTHRC1/DLC1/GATA3/VCL/ITGB1/ACTA2/ANKRD1/FGFR2/CD151/TXNRD1/PKP2/EFNB2/COL4A1/PSMB5/PSME2/BMP4/SIX1/SPINT1/TPM1/ACTC1/AP2B1/PFN1/ACTG1/SPINT2/BMP2/BMP7/KDM6A	1
BP	GO:0002576	platelet degranulation	16	16/385	77/10965	7.543718233931636e-9	5.516343958562509e-7	4.150463020811635e-7	6.381903451199583	TAGLN2/FN1/WDR1/ANXA5/SPARC/PHACTR2/TLN1/VCL/APLP2/CALM1/ACTN1/THBS1/ACTN4/APP/TMSB4X/TIMP1	1
BP	GO:0031032	actomyosin structure organization	22	22/385	147/10965	7.998514681516547e-9	5.746301336984256e-7	4.3234815277560356e-7	6.364166392224559	TACSTD2/RHOC/S100A10/TNNT2/CSRP1/ACTA1/WDR1/EDN1/EPB41L2/DLC1/ITGB1/ANKRD1/PDLIM1/KRT8/TPM1/TJP1/ACTC1/PFN1/KRT19/ACTG1/CNN1/MYH9	1
BP	GO:0019218	regulation of steroid metabolic process	17	17/385	89/10965	9.866235148401323e-9	6.965902229776451e-7	5.241101684096311e-7	6.280577414345578	ATP1A1/FDPS/ELOVL6/HMGCR/HMGCS1/INSIG1/FDFT1/SQLE/ASAH1/SCD/IDI1/SC5D/DHCR7/FASN/LDLR/APOC1/BMP2	1
