ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:0035270	endocrine system development	8	8/82	78/10965	1.0605236899931883e-7	6.939360011522096e-6	5.257964820913597e-6	5.279182323922735	SIX3/SOX2/SOX4/DLL1/TGFBR1/FGF8/PAX6/SOX3	9
BP	GO:0048663	neuron fate commitment	6	6/82	32/10965	1.127411337637984e-7	7.13905953478504e-6	5.409277487546593e-6	5.266860739353054	FEZF2/DLL1/TGFBR1/PAX6/FOXG1/ZNF521	9
BP	GO:0051961	negative regulation of nervous system development	12	12/82	229/10965	1.1777211780614465e-7	7.2245833516706854e-6	5.474079028292184e-6	5.261688937049486	SOX11/SIX3/EPHA4/SOX2/FEZF2/DPYSL3/EPHA7/DLL1/PTN/PAX6/FOXG1/SOX3	9
BP	GO:0030900	forebrain development	13	13/82	284/10965	1.6180256157716863e-7	9.624800859878242e-6	7.292727895009227e-6	5.137109990454635	SIX3/LRP2/SOX2/FEZF2/FEZF1/PTN/EMX2/FGF8/PAX6/FOXG1/OTX2/CDH2/SOX3	9
BP	GO:0001655	urogenital system development	12	12/82	237/10965	1.7123815680915583e-7	9.88648534754038e-6	7.491006674035207e-6	5.1254598159986235	SOX11/EPCAM/EPHA4/SPRY1/SOX4/EPHA7/DLL1/SULF1/TGFBR1/EMX2/FGF8/SERPINF1	9
BP	GO:0050680	negative regulation of epithelial cell proliferation	8	8/82	88/10965	2.737372865296085e-7	1.535275124164633e-5	1.1632805589965016e-5	4.93431552987208	SOX2/SFRP2/PTN/SULF1/TGFBR1/CDKN1C/PAX6/SERPINF1	9
BP	GO:0007507	heart development	15	15/82	408/10965	2.855056104759221e-7	1.5567986482339865e-5	1.1795889695978887e-5	4.9282692972131255	COL11A1/SOX11/LTBP1/LRP2/TFDP2/SPRY1/SFRP2/SOX4/DLL1/PTN/TGFBR1/FGF8/TPM1/TNNI3/CXADR	9
BP	GO:0002009	morphogenesis of an epithelium	15	15/82	416/10965	3.6630608047840397e-7	1.943402259402992e-5	1.4725191798463297e-5	4.831939039734629	SOX11/LRP2/FRZB/FZD5/IGFBP5/EPHA4/SPRY1/SFRP2/SOX4/RSPO3/EPHA7/DLL1/FZD3/SULF1/FGF8	9
BP	GO:0001822	kidney development	11	11/82	210/10965	4.1683057443200626e-7	2.0980472246410982e-05	1.5896939316394734e-5	4.798686483601148	SOX11/EPCAM/EPHA4/SPRY1/SOX4/EPHA7/DLL1/SULF1/TGFBR1/FGF8/SERPINF1	9
BP	GO:0042063	gliogenesis	11	11/82	210/10965	4.1683057443200626e-7	2.0980472246410982e-05	1.5896939316394734e-5	4.798686483601148	SOX11/LRP2/EPHA4/SOX2/SOX4/DLL1/PTN/CLU/PAX6/FOXG1/CDH2	9
BP	GO:2000177	regulation of neural precursor cell proliferation	7	7/82	64/10965	4.444300284292803e-7	2.159721389545269e-5	1.6364245507292628e-5	4.786104013550183	SIX3/LRP2/PTN/FZD3/PAX6/FOXG1/CDH2	9
BP	GO:0045665	negative regulation of neuron differentiation	10	10/82	168/10965	4.510880130991138e-7	2.159721389545269e-5	1.6364245507292628e-5	4.786104013550183	SIX3/EPHA4/SOX2/FEZF2/DPYSL3/EPHA7/DLL1/PAX6/FOXG1/SOX3	9
BP	GO:1902692	regulation of neuroblast proliferation	5	5/82	23/10965	6.259932075650602e-7	2.9257730153576504e-5	2.2168631636326567e-5	4.654261112980823	SIX3/PTN/FZD3/PAX6/FOXG1	9
BP	GO:0048839	inner ear development	9	9/82	137/10965	7.717176844468455e-7	3.5071071292559154e-5	2.6573410052490062e-5	4.575552710853092	COL11A1/FRZB/EPHA4/ZIC1/SOX2/DLL1/FZD3/FGF8/FOXG1	9
BP	GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	5	5/82	24/10965	7.861065394154879e-7	3.5071071292559154e-5	2.6573410052490062e-5	4.575552710853092	SPRY1/SULF1/SHISA2/OTX2/NPTN	9
BP	GO:0021536	diencephalon development	6	6/82	44/10965	8.17681683011954e-7	3.566909208338813e-5	2.7026531417447748e-5	4.568209688038717	SIX3/SOX2/PTN/FGF8/PAX6/SOX3	9
BP	GO:0007405	neuroblast proliferation	6	6/82	45/10965	9.378808705162628e-7	4.002304671355269e-5	3.032553020685308e-5	4.518191597257842	SIX3/PTN/FZD3/PAX6/SOX5/FOXG1	9
BP	GO:0021983	pituitary gland development	5	5/82	25/10965	9.768903329140394e-7	4.080076007468637e-5	3.091480493633903e-5	4.509833489431606	SIX3/SOX2/FGF8/PAX6/SOX3	9
BP	GO:0051962	positive regulation of nervous system development	14	14/82	393/10965	1.092216945425594e-6	4.4667122163967525e-5	3.3844354032595717e-5	4.470513770612561	SOX11/LRP2/EPHA4/FEZF2/DPYSL3/TPBG/FEZF1/PTN/FZD3/PAX6/SYT1/FOXG1/NPTN/SERPINF1	9
BP	GO:0048048	embryonic eye morphogenesis	5	5/82	26/10965	1.202415312105171e-6	4.817022974821328e-5	3.6498664575823994e-5	4.437723025350663	MFAP2/SOX11/SIX3/FZD5/PAX6	9
BP	GO:0001568	blood vessel development	15	15/82	463/10965	1.419378076503746e-6	5.572478328353706e-5	4.222276257052196e-5	4.374453354877648	LTBP1/LRP2/FZD5/SFRP2/SOX4/RSPO3/DLL1/PTN/SULF1/TGFBR1/FGF8/PAX6/SERPINF1/CDH2/TNNI3	9
BP	GO:0090288	negative regulation of cellular response to growth factor stimulus	8	8/82	113/10965	1.8746558172658948e-6	7.21558699861363e-5	5.467262476360598e-5	4.262230075678831	LTBP1/LRP2/IL17RD/SPRY1/SFRP2/SULF1/TGFBR1/SHISA2	9
BP	GO:0050769	positive regulation of neurogenesis	13	13/82	358/10965	2.239287330692002e-6	8.453309673362308e-5	6.405087041027933e-5	4.19347496409552	SOX11/LRP2/EPHA4/FEZF2/DPYSL3/FEZF1/PTN/FZD3/PAX6/SYT1/FOXG1/NPTN/SERPINF1	9
BP	GO:0043583	ear development	9	9/82	157/10965	2.414520820338323e-6	8.942838434573826e-5	6.776003811594938e-5	4.1690263583806875	COL11A1/FRZB/EPHA4/ZIC1/SOX2/DLL1/FZD3/FGF8/FOXG1	9
BP	GO:2000648	positive regulation of stem cell proliferation	5	5/82	30/10965	2.5445720640000886e-6	9.249990669689211e-5	7.008733579789719e-5	4.154360448366618	SOX11/EPCAM/FZD3/PAX6/FOXG1	9
BP	GO:0001944	vasculature development	15	15/82	486/10965	2.591992331303309e-6	9.251056266087992e-5	7.009540983983877e-5	4.154310420642452	LTBP1/LRP2/FZD5/SFRP2/SOX4/RSPO3/DLL1/PTN/SULF1/TGFBR1/FGF8/PAX6/SERPINF1/CDH2/TNNI3	9
BP	GO:0010001	glial cell differentiation	9	9/82	161/10965	2.973434860037466e-6	1.0422951125452761e-4	7.897487701565676e-5	4.102511041731306	SOX11/EPHA4/SOX2/SOX4/DLL1/PTN/CLU/PAX6/CDH2	9
BP	GO:0008543	fibroblast growth factor receptor signaling pathway	7	7/82	86/10965	3.368805211530619e-6	1.160169233374492e-4	8.790621909312585e-5	4.055980398847912	SPRY1/FGF17/SULF1/FGF8/SHISA2/OTX2/NPTN	9
BP	GO:0009798	axis specification	6	6/82	56/10965	3.5018235733702673e-6	1.1824140095188475e-4	8.959170954501068e-5	4.047732176336056	SIX3/FZD5/DLL1/PAX6/OTX2/ETS2	9
BP	GO:0055010	ventricular cardiac muscle tissue morphogenesis	5	5/82	32/10965	3.5538678839333677e-6	1.1824140095188475e-4	8.959170954501068e-5	4.047732176336056	COL11A1/LRP2/TGFBR1/TPM1/TNNI3	9
BP	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	9	9/82	169/10965	4.432173421276232e-6	1.4500594043275408e-4	1.0987124639058451e-4	3.9591159487755316	SOX11/LTBP1/LRP2/IL17RD/SPRY1/SFRP2/SULF1/TGFBR1/CDKN1C	9
BP	GO:0007411	axon guidance	10	10/82	220/10965	5.221530867521396e-6	1.6803057529417214e-4	1.273170511787357e-4	3.8951134287349323	EPHA4/FEZF2/EPHA7/FEZF1/FZD3/FGF8/PAX6/FOXG1/OTX2/NPTN	9
BP	GO:0097485	neuron projection guidance	10	10/82	221/10965	5.436131178280189e-6	1.7211492746716146e-4	1.3041177173021915e-4	3.8846832048714894	EPHA4/FEZF2/EPHA7/FEZF1/FZD3/FGF8/PAX6/FOXG1/OTX2/NPTN	9
BP	GO:0048514	blood vessel morphogenesis	13	13/82	397/10965	6.953597446746223e-6	2.1666526647560056e-4	1.641676389682943e-4	3.784712447719649	LRP2/FZD5/SFRP2/SOX4/RSPO3/DLL1/PTN/SULF1/TGFBR1/FGF8/SERPINF1/CDH2/TNNI3	9
BP	GO:0003229	ventricular cardiac muscle tissue development	5	5/82	37/10965	7.47070704236182e-6	2.2914059256494144e-4	1.7362021465225746e-4	3.7603997111823846	COL11A1/LRP2/TGFBR1/TPM1/TNNI3	9
BP	GO:0010720	positive regulation of cell development	13	13/82	405/10965	8.625586361120014e-6	2.6049270810582444e-4	1.9737576563987988e-4	3.704706172309653	SOX11/LRP2/EPHA4/FEZF2/DPYSL3/FEZF1/PTN/FZD3/PAX6/SYT1/FOXG1/NPTN/SERPINF1	9
BP	GO:0048738	cardiac muscle tissue development	8	8/82	139/10965	8.81839270509257e-6	2.6228037697116234e-4	1.987302853635694e-4	3.7017359438412347	COL11A1/LRP2/DLL1/TGFBR1/FGF8/TPM1/TNNI3/CXADR	9
BP	GO:0044344	cellular response to fibroblast growth factor stimulus	7	7/82	102/10965	1.0518944584982165e-5	3.081893764226864e-4	2.3351561191798588e-4	3.6316840789386373	SPRY1/FGF17/SULF1/FGF8/SHISA2/OTX2/NPTN	9
BP	GO:0048592	eye morphogenesis	7	7/82	103/10965	1.121849592643057e-5	3.238515809350472e-4	2.45382890774712e-4	3.6101557215648765	MFAP2/SOX11/SIX3/FZD5/DLL1/PTN/PAX6	9
BP	GO:2000027	regulation of animal organ morphogenesis	9	9/82	190/10965	1.1480947927561844e-5	3.266246490116507e-4	2.474840491479006e-4	3.6064527869941907	FZD5/SPRY1/SFRP2/RSPO3/PTN/FZD3/SULF1/TGFBR1/FGF8	9
BP	GO:0021510	spinal cord development	6	6/82	69/10965	1.1967528804129438e-5	3.356037006072298e-4	2.542874917328556e-4	3.5946750020146254	SOX11/ZIC1/SOX4/DLL1/PTN/PAX6	9
BP	GO:0055008	cardiac muscle tissue morphogenesis	5	5/82	41/10965	1.2546490982927044e-5	3.468839690068421e-4	2.628345701834828e-4	3.5803175133416234	COL11A1/LRP2/TGFBR1/TPM1/TNNI3	9
BP	GO:0071774	response to fibroblast growth factor	7	7/82	105/10965	1.2733641878314824e-5	3.471685973212778e-4	2.630502335388721e-4	3.579961308295264	SPRY1/FGF17/SULF1/FGF8/SHISA2/OTX2/NPTN	9
BP	GO:0043009	chordate embryonic development	14	14/82	488/10965	1.3464908662997064e-5	3.6207692747209914e-4	2.7434630051643624e-4	3.561700891768723	COL11A1/SOX11/LRP2/FZD5/SFRP2/SOX4/RSPO3/DLL1/FZD3/SULF1/TGFBR1/FGF8/PAX6/TPM1	9
BP	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	10	10/82	246/10965	1.3947509724386496e-5	3.6998596741852287e-4	2.8033899346455366e-4	3.552316490292951	SOX11/LTBP1/LRP2/IL17RD/ITGB5/SPRY1/SFRP2/SULF1/TGFBR1/CDKN1C	9
BP	GO:0060563	neuroepithelial cell differentiation	5	5/82	42/10965	1.4158865586112078e-5	3.7058470860717346e-4	2.8079266067615954e-4	3.551614247929343	SOX11/SOX4/DLL1/FGF8/CDH2	9
BP	GO:0060562	epithelial tube morphogenesis	10	10/82	249/10965	1.5497585177130962e-5	4.0028631187773785e-4	3.0329761572418356e-4	3.518131003741102	SOX11/LRP2/EPHA4/SPRY1/SFRP2/SOX4/EPHA7/DLL1/FZD3/FGF8	9
BP	GO:0048596	embryonic camera-type eye morphogenesis	4	4/82	21/10965	1.5782942328948622e-5	4.023625427496902e-4	3.0487077936848126e-4	3.515884199010043	SOX11/SIX3/FZD5/PAX6	9
BP	GO:0009792	embryo development ending in birth or egg hatching	14	14/82	497/10965	1.6538458595732813e-5	4.162178746592758e-4	3.153689877971723e-4	3.501181015797082	COL11A1/SOX11/LRP2/FZD5/SFRP2/SOX4/RSPO3/DLL1/FZD3/SULF1/TGFBR1/FGF8/PAX6/TPM1	9
BP	GO:0060537	muscle tissue development	10	10/82	253/10965	1.7793921017616357e-5	4.4050801026126346e-4	3.3377366463745894e-4	3.4765479329468585	COL11A1/SOX11/LRP2/IGFBP5/DLL1/TGFBR1/FGF8/TPM1/TNNI3/CXADR	9
BP	GO:0042472	inner ear morphogenesis	6	6/82	74/10965	1.7952440560825814e-5	4.4050801026126346e-4	3.3377366463745894e-4	3.4765479329468585	COL11A1/FRZB/ZIC1/FZD3/FGF8/FOXG1	9
BP	GO:0001709	cell fate determination	4	4/82	22/10965	1.9180754336350107e-5	4.64837293361176e-4	3.522080036031541e-4	3.453200779313684	FEZF2/DLL1/PAX6/FOXG1	9
BP	GO:0048732	gland development	11	11/82	314/10965	2.0364641257018575e-5	4.875096437503349e-4	3.6938688185067075e-4	3.432518531854704	SIX3/FRZB/IGFBP5/SOX2/PTN/SULF1/TGFBR1/FGF8/PAX6/SERPINF1/SOX3	9
BP	GO:0050673	epithelial cell proliferation	10	10/82	263/10965	2.485643098568315e-5	5.878695665650123e-4	4.454297651587862e-4	3.35122076527168	SOX11/IGFBP5/SOX2/SFRP2/PTN/SULF1/TGFBR1/CDKN1C/PAX6/SERPINF1	9
BP	GO:0002065	columnar/cuboidal epithelial cell differentiation	6	6/82	80/10965	2.8101465151948515e-5	6.567044773008921e-4	4.975860934799907e-4	3.3031317657957304	SOX11/SOX4/DLL1/FGF8/PAX6/CDH2	9
BP	GO:0060415	muscle tissue morphogenesis	5	5/82	49/10965	3.046562558789773e-5	7.035767415181557e-4	5.331012873770835e-4	3.273190268703533	COL11A1/LRP2/TGFBR1/TPM1/TNNI3	9
BP	GO:0031128	developmental induction	4	4/82	25/10965	3.2608214337413144e-5	7.443014505156047e-4	5.639584682835346e-4	3.248752877682296	SIX3/FZD5/SPRY1/FGF8	9
BP	GO:0043010	camera-type eye development	9	9/82	218/10965	3.426319760217116e-5	7.730880102650802e-4	5.85770093307536e-4	3.2322728051417275	SOX11/SIX3/FZD5/SPRY1/DLL1/PTN/TGFBR1/PAX6/SERPINF1	9
BP	GO:0006935	chemotaxis	12	12/82	398/10965	3.682531405835774e-5	8.187265297397572e-4	6.203504767258905e-4	3.2073628796900575	EPHA4/FEZF2/EPHA7/FEZF1/PTN/FZD3/FGF8/PAX6/FOXG1/OTX2/NPTN/CXADR	9
BP	GO:0048593	camera-type eye morphogenesis	6	6/82	84/10965	3.712005152666245e-5	8.187265297397572e-4	6.203504767258905e-4	3.2073628796900575	SOX11/SIX3/FZD5/DLL1/PTN/PAX6	9
BP	GO:0042330	taxis	12	12/82	400/10965	3.867341758516861e-5	8.43510207996511e-4	6.391291116706814e-4	3.1944114003359805	EPHA4/FEZF2/EPHA7/FEZF1/PTN/FZD3/FGF8/PAX6/FOXG1/OTX2/NPTN/CXADR	9
BP	GO:0042471	ear morphogenesis	6	6/82	86/10965	4.2427902469186545e-5	9.152304675495956e-4	6.934716736721873e-4	3.1589712739116886	COL11A1/FRZB/ZIC1/FZD3/FGF8/FOXG1	9
BP	GO:0016331	morphogenesis of embryonic epithelium	7	7/82	127/10965	4.381644380265208e-5	9.349095563544133e-4	7.083825525531739e-4	3.149732144013857	SOX11/LRP2/SFRP2/SOX4/FZD3/SULF1/FGF8	9
BP	GO:0048644	muscle organ morphogenesis	5	5/82	53/10965	4.478827076157301e-5	9.453696290856756e-4	7.163081673582645e-4	3.1449000969798617	COL11A1/LRP2/TGFBR1/TPM1/TNNI3	9
BP	GO:0003279	cardiac septum development	6	6/82	87/10965	4.5300956757771584e-5	9.460189161224002e-4	7.168001332444709e-4	3.144601922615835	SOX11/LTBP1/LRP2/SOX4/TGFBR1/FGF8	9
BP	GO:0050678	regulation of epithelial cell proliferation	9	9/82	227/10965	4.702091920298854e-5	9.716006778470158e-4	7.361834773830783e-4	3.1330139339171694	SOX11/SOX2/SFRP2/PTN/SULF1/TGFBR1/CDKN1C/PAX6/SERPINF1	9
BP	GO:0021953	central nervous system neuron differentiation	7	7/82	129/10965	4.842710267871914e-5	9.90233359982559e-4	7.503014921604183e-4	3.1247641898467946	EPHA4/FEZF2/SFRP2/SOX4/FGF8/PAX6/FOXG1	9
BP	GO:0060411	cardiac septum morphogenesis	5	5/82	54/10965	4.9070862208561596e-5	9.930526032516124e-4	7.524376375550465e-4	3.123529488807933	SOX11/LRP2/SOX4/TGFBR1/FGF8	9
BP	GO:0007369	gastrulation	7	7/82	130/10965	5.087744476786499e-5	0.001019106368156316	7.721786193017533e-4	3.11228222763792	COL11A1/SOX2/ITGB5/SFRP2/FGF8/OTX2/ETS2	9
BP	GO:0061564	axon development	12	12/82	413/10965	5.27748711456514e-5	0.0010464350713021585	7.928856239107435e-4	3.100789456423865	EPHA4/FEZF2/EPHA7/FEZF1/PTN/FZD3/FGF8/PAX6/FOXG1/OTX2/NPTN/CDH2	9
BP	GO:0071560	cellular response to transforming growth factor beta stimulus	8	8/82	179/10965	5.491696594950954e-5	0.0010780200415888722	8.168176093332315e-4	3.0878749080981587	SOX11/LTBP1/IL17RD/ITGB5/SPRY1/TGFBR1/CDKN1C/SOX5	9
BP	GO:0016055	Wnt signaling pathway	12	12/82	418/10965	5.928166071795814e-5	0.0011521772276173448	8.730066346479922e-4	3.0589824557445295	SIX3/IGFBP2/FRZB/FZD5/SOX2/SFRP2/SOX4/RSPO3/FZD3/SULF1/SHISA2/CDH2	9
BP	GO:0045666	positive regulation of neuron differentiation	10	10/82	292/10965	6.0432152980276626e-5	0.0011561370351415375	8.760069875083747e-4	3.0574924296490122	SOX11/EPHA4/FEZF2/DPYSL3/FEZF1/PTN/SYT1/FOXG1/NPTN/SERPINF1	9
BP	GO:0198738	cell-cell signaling by wnt	12	12/82	419/10965	6.066332889433436e-5	0.0011561370351415375	8.760069875083747e-4	3.0574924296490122	SIX3/IGFBP2/FRZB/FZD5/SOX2/SFRP2/SOX4/RSPO3/FZD3/SULF1/SHISA2/CDH2	9
BP	GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	6	6/82	92/10965	6.209739960462604e-5	0.0011720884175373165	8.880933769366054e-4	3.051541368730081	LTBP1/LRP2/IL17RD/SPRY1/SFRP2/TGFBR1	9
BP	GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	6	6/82	93/10965	6.598718936253787e-5	0.0012336462163682082	9.347358252557999e-4	3.0293111119558924	SOX11/LTBP1/IL17RD/SPRY1/TGFBR1/CDKN1C	9
BP	GO:0071559	response to transforming growth factor beta	8	8/82	184/10965	6.671954989817872e-5	0.0012355705325483473	9.361938828810978e-4	3.0286342008924727	SOX11/LTBP1/IL17RD/ITGB5/SPRY1/TGFBR1/CDKN1C/SOX5	9
