ontology	ID	Description	Count	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	log10q	geneID	cluster
BP	GO:0007051	spindle organization	30	30/244	163/10965	1.6893732358487308e-19	4.50909074586534e-17	3.9041496311719476e-17	16.4084735458345	CDC20/NUF2/STMN1/PSRC1/TPR/ASPM/NEK2/SPC25/TACC3/CENPE/CCNB1/CENPH/TTK/CENPW/EZR/KIF11/CKAP5/RAN/RACGAP1/MZT1/DLGAP5/KNSTRN/PRC1/PLK1/BIRC5/AURKB/SPAG5/TPX2/AURKA/KIF4A	8
BP	GO:0000226	microtubule cytoskeleton organization	48	48/244	469/10965	2.0228908323331876e-19	4.9493395697751985e-17	4.285334526390042e-17	16.36801527005479	CDC20/KIF2C/NUF2/STMN1/PSRC1/TPR/ASPM/NEK2/CENPA/CALM2/CCDC88A/SPC25/CEP70/TACC3/CENPE/MAD2L1/CCNB1/CENPH/KIF20A/SPDL1/TTK/CENPW/EZR/TUBB4B/KIF11/CKAP5/TUBA1C/GAS2L3/RAN/TUBA1B/RACGAP1/CKAP2/MZT1/CALM1/DLGAP5/KNSTRN/NUSAP1/PRC1/PLK1/BIRC5/AURKB/SPAG5/SKA2/TUBB6/CALM3/TPX2/AURKA/KIF4A	8
BP	GO:0007052	mitotic spindle organization	25	25/244	106/10965	3.6622205580215076e-19	8.270984275654728e-17	7.161346273378091e-17	16.145005326276166	CDC20/NUF2/STMN1/PSRC1/TPR/NEK2/SPC25/TACC3/CENPE/CCNB1/CENPH/TTK/KIF11/CKAP5/RAN/RACGAP1/MZT1/DLGAP5/PRC1/PLK1/BIRC5/AURKB/TPX2/AURKA/KIF4A	8
BP	GO:0044772	mitotic cell cycle phase transition	48	48/244	500/10965	2.8967607295065625e-18	6.07492107273662e-16	5.259907640419812e-16	15.279021881627285	CDC20/NASP/CKS1B/CENPF/TPR/KIF14/NEK2/BUB1/CEP70/TACC3/CENPE/MAD2L1/CCNA2/CCNB1/HMMR/SPDL1/TTK/ANLN/YWHAG/RAD21/CKS2/SSNA1/TUBB4B/DCTN3/BUB3/CKAP5/RDX/DYNLL1/CDKN3/DLGAP5/HSP90AA1/BUB1B/CCNB2/PSMA4/ARPP19/PLK1/GSPT1/BRD7/PSMB6/AURKB/CALM3/UBE2S/TPX2/UBE2C/AURKA/PSMA7/GTSE1/PSMD10	8
BP	GO:0010965	regulation of mitotic sister chromatid separation	18	18/244	57/10965	1.370630583516782e-16	2.6827809288035142e-14	2.3228581468021253e-14	13.633977311053028	CDC20/CENPF/TPR/BUB1/TACC3/CENPE/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/RAD21/BUB3/DLGAP5/BUB1B/PLK1/AURKB/UBE2C	8
BP	GO:0051306	mitotic sister chromatid separation	18	18/244	60/10965	3.850291712253544e-16	7.065285291985253e-14	6.117404266508098e-14	13.213432818355836	CDC20/CENPF/TPR/BUB1/TACC3/CENPE/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/RAD21/BUB3/DLGAP5/BUB1B/PLK1/AURKB/UBE2C	8
BP	GO:0007088	regulation of mitotic nuclear division	25	25/244	141/10965	5.227617577418127e-16	8.734736355708444e-14	7.562881220075969e-14	13.121312720425081	CDC20/CENPF/TPR/NEK2/BUB1/TACC3/CENPE/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/ANLN/RAD21/KIF20B/KIF11/BUB3/MKI67/DLGAP5/BUB1B/NUSAP1/PLK1/AURKB/UBE2C/AURKA	8
BP	GO:1905818	regulation of chromosome separation	18	18/244	61/10965	5.355083596823978e-16	8.734736355708444e-14	7.562881220075969e-14	13.121312720425081	CDC20/CENPF/TPR/BUB1/TACC3/CENPE/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/RAD21/BUB3/DLGAP5/BUB1B/PLK1/AURKB/UBE2C	8
BP	GO:0051304	chromosome separation	20	20/244	82/10965	7.411781614417053e-16	1.1453153063120245e-13	9.916594237571846e-14	13.00363745665554	CDC20/CENPF/TPR/BUB1/TACC3/CENPE/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/RAD21/BUB3/NCAPD2/DLGAP5/BUB1B/PLK1/AURKB/TOP2A/UBE2C	8
BP	GO:0033045	regulation of sister chromatid segregation	19	19/244	75/10965	1.8716202584620622e-15	2.625732020709101e-13	2.2734629391985088e-13	12.643312121042234	CDC20/CENPF/SFPQ/TPR/BUB1/TACC3/CENPE/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/RAD21/BUB3/DLGAP5/BUB1B/PLK1/AURKB/UBE2C	8
BP	GO:0033047	regulation of mitotic sister chromatid segregation	18	18/244	65/10965	1.8780780802074636e-15	2.625732020709101e-13	2.2734629391985088e-13	12.643312121042234	CDC20/CENPF/TPR/BUB1/TACC3/CENPE/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/RAD21/BUB3/DLGAP5/BUB1B/PLK1/AURKB/UBE2C	8
BP	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	17	17/244	56/10965	2.085713397193103e-15	2.783479333708614e-13	2.4100468202016e-13	12.617974520264267	CDC20/CENPF/TPR/BUB1/TACC3/CENPE/MAD2L1/CCNB1/SPDL1/TTK/RAD21/BUB3/DLGAP5/BUB1B/PLK1/AURKB/UBE2C	8
BP	GO:0044784	metaphase/anaphase transition of cell cycle	17	17/244	57/10965	2.9138897912006614e-15	3.719643663897888e-13	3.2206150323796786e-13	12.492061184309486	CDC20/CENPF/TPR/BUB1/TACC3/CENPE/MAD2L1/CCNB1/SPDL1/TTK/RAD21/BUB3/DLGAP5/BUB1B/PLK1/AURKB/UBE2C	8
BP	GO:0051783	regulation of nuclear division	25	25/244	156/10965	6.14457741790237e-15	7.516866374567232e-13	6.508401080804485e-13	12.18652569147382	CDC20/CENPF/TPR/NEK2/BUB1/TACC3/CENPE/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/ANLN/RAD21/KIF20B/KIF11/BUB3/MKI67/DLGAP5/BUB1B/NUSAP1/PLK1/AURKB/UBE2C/AURKA	8
BP	GO:1901990	regulation of mitotic cell cycle phase transition	37	37/244	367/10965	7.36171792286427e-15	8.645601528611799e-13	7.485704751038826e-13	12.125767306198794	CDC20/CENPF/TPR/KIF14/NEK2/BUB1/CEP70/CENPE/MAD2L1/CCNB1/HMMR/SPDL1/TTK/ANLN/YWHAG/RAD21/SSNA1/TUBB4B/DCTN3/BUB3/CKAP5/RDX/DYNLL1/DLGAP5/HSP90AA1/BUB1B/PSMA4/PLK1/BRD7/PSMB6/AURKB/TPX2/UBE2C/AURKA/PSMA7/GTSE1/PSMD10	8
BP	GO:1905819	negative regulation of chromosome separation	14	14/244	36/10965	1.2362854995055501e-14	1.344346009832702e-12	1.1639881018736466e-12	11.93405145896193	CDC20/CENPF/TPR/BUB1/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/RAD21/BUB3/BUB1B/PLK1/AURKB	8
BP	GO:2000816	negative regulation of mitotic sister chromatid separation	14	14/244	36/10965	1.2362854995055501e-14	1.344346009832702e-12	1.1639881018736466e-12	11.93405145896193	CDC20/CENPF/TPR/BUB1/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/RAD21/BUB3/BUB1B/PLK1/AURKB	8
BP	GO:0006323	DNA packaging	23	23/244	134/10965	1.7014140794829645e-14	1.7840541919149944e-12	1.544704887951639e-12	11.811154479201102	NASP/HP1BP3/ITGB3BP/TPR/CENPA/SMC4/NCAPG/SMARCA5/HMGB2/CCNB1/CENPH/CENPW/ANP32B/SMC2/SET/BANF1/NCAPD2/MIS18BP1/NUSAP1/OIP5/CENPN/TOP2A/MIS18A	8
BP	GO:0030071	regulation of mitotic metaphase/anaphase transition	16	16/244	54/10965	2.197994244517126e-14	2.2252796903111315e-12	1.9267354266819814e-12	11.715177917218318	CDC20/CENPF/TPR/BUB1/CENPE/MAD2L1/CCNB1/SPDL1/TTK/RAD21/BUB3/DLGAP5/BUB1B/PLK1/AURKB/UBE2C	8
BP	GO:1902099	regulation of metaphase/anaphase transition of cell cycle	16	16/244	55/10965	3.038952380517846e-14	2.974121396400132e-12	2.575112280333544e-12	11.589203830053396	CDC20/CENPF/TPR/BUB1/CENPE/MAD2L1/CCNB1/SPDL1/TTK/RAD21/BUB3/DLGAP5/BUB1B/PLK1/AURKB/UBE2C	8
BP	GO:1901987	regulation of cell cycle phase transition	37	37/244	387/10965	3.9569180531036326e-14	3.747584323842666e-12	3.2448071640900756e-12	11.488811107818947	CDC20/CENPF/TPR/KIF14/NEK2/BUB1/CEP70/CENPE/MAD2L1/CCNB1/HMMR/SPDL1/TTK/ANLN/YWHAG/RAD21/SSNA1/TUBB4B/DCTN3/BUB3/CKAP5/RDX/DYNLL1/DLGAP5/HSP90AA1/BUB1B/PSMA4/PLK1/BRD7/PSMB6/AURKB/TPX2/UBE2C/AURKA/PSMA7/GTSE1/PSMD10	8
BP	GO:0033048	negative regulation of mitotic sister chromatid segregation	14	14/244	39/10965	4.629136723132637e-14	4.247232943474195e-12	3.677422758672803e-12	11.434456440513273	CDC20/CENPF/TPR/BUB1/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/RAD21/BUB3/BUB1B/PLK1/AURKB	8
BP	GO:0071103	DNA conformation change	29	29/244	238/10965	6.108697435850665e-14	5.434889597471985e-12	4.705743000822761e-12	11.327371795046163	NASP/HP1BP3/ITGB3BP/TPR/CENPA/SMC4/NCAPG/SMARCA5/HMGB2/CCNB1/CENPH/CENPW/HNRNPA2B1/ANP32B/SMC2/SET/BANF1/NCAPD2/HMGB1/MIS18BP1/NUSAP1/OIP5/CENPN/UBB/TOP2A/TOP1/MIS18A/XRCC6/HMGB3	8
BP	GO:0033046	negative regulation of sister chromatid segregation	14	14/244	40/10965	6.982167684258266e-14	5.8570412345663625e-12	5.071258633829688e-12	11.294884239899616	CDC20/CENPF/TPR/BUB1/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/RAD21/BUB3/BUB1B/PLK1/AURKB	8
BP	GO:0051985	negative regulation of chromosome segregation	14	14/244	40/10965	6.982167684258266e-14	5.8570412345663625e-12	5.071258633829688e-12	11.294884239899616	CDC20/CENPF/TPR/BUB1/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/RAD21/BUB3/BUB1B/PLK1/AURKB	8
BP	GO:0000910	cytokinesis	22	22/244	135/10965	1.9679869040243453e-13	1.605002652837633e-11	1.3896749629294719e-11	10.857086766877796	STMN1/KIF14/CENPA/SPTBN1/CALM2/ECT2/KIF20A/ANLN/DCTN3/KIF20B/RACGAP1/CIT/CKAP2/CALM1/NUSAP1/PRC1/PLK1/AURKB/MYH10/CALM3/AURKA/KIF4A	8
BP	GO:0045841	negative regulation of mitotic metaphase/anaphase transition	13	13/244	35/10965	2.2804437502707346e-13	1.7619428554723357e-11	1.5255600157628323e-11	10.816570702474587	CDC20/CENPF/TPR/BUB1/MAD2L1/CCNB1/SPDL1/TTK/RAD21/BUB3/BUB1B/PLK1/AURKB	8
BP	GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	13	13/244	35/10965	2.2804437502707346e-13	1.7619428554723357e-11	1.5255600157628323e-11	10.816570702474587	CDC20/CENPF/TPR/BUB1/MAD2L1/CCNB1/SPDL1/TTK/RAD21/BUB3/BUB1B/PLK1/AURKB	8
BP	GO:0034508	centromere complex assembly	13	13/244	36/10965	3.499513211321278e-13	2.6345053303690443e-11	2.281059218715489e-11	10.641863439831846	NASP/CENPF/ITGB3BP/CENPA/SMARCA5/CENPE/CENPH/CENPW/MIS18BP1/DLGAP5/OIP5/CENPN/MIS18A	8
BP	GO:0045839	negative regulation of mitotic nuclear division	14	14/244	48/10965	1.2386271044909601e-12	9.091522946963648e-11	7.871801203541234e-11	10.103925882220926	CDC20/CENPF/TPR/BUB1/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/RAD21/BUB3/BUB1B/PLK1/AURKB	8
BP	GO:0061640	cytoskeleton-dependent cytokinesis	17	17/244	80/10965	1.3430916787603163e-12	9.617846753268997e-11	8.32751323287847e-11	10.079484668518319	STMN1/CENPA/SPTBN1/ECT2/KIF20A/ANLN/DCTN3/KIF20B/RACGAP1/CIT/CKAP2/NUSAP1/PRC1/PLK1/AURKB/MYH10/KIF4A	8
BP	GO:0007094	mitotic spindle assembly checkpoint	12	12/244	33/10965	2.6412638613518376e-12	1.7232779326508877e-10	1.4920823918513889e-10	9.826207194733017	CDC20/CENPF/TPR/BUB1/MAD2L1/CCNB1/SPDL1/TTK/BUB3/BUB1B/PLK1/AURKB	8
BP	GO:0031577	spindle checkpoint	12	12/244	33/10965	2.6412638613518376e-12	1.7232779326508877e-10	1.4920823918513889e-10	9.826207194733017	CDC20/CENPF/TPR/BUB1/MAD2L1/CCNB1/SPDL1/TTK/BUB3/BUB1B/PLK1/AURKB	8
BP	GO:0071173	spindle assembly checkpoint	12	12/244	33/10965	2.6412638613518376e-12	1.7232779326508877e-10	1.4920823918513889e-10	9.826207194733017	CDC20/CENPF/TPR/BUB1/MAD2L1/CCNB1/SPDL1/TTK/BUB3/BUB1B/PLK1/AURKB	8
BP	GO:0071174	mitotic spindle checkpoint	12	12/244	33/10965	2.6412638613518376e-12	1.7232779326508877e-10	1.4920823918513889e-10	9.826207194733017	CDC20/CENPF/TPR/BUB1/MAD2L1/CCNB1/SPDL1/TTK/BUB3/BUB1B/PLK1/AURKB	8
BP	GO:0033044	regulation of chromosome organization	30	30/244	298/10965	3.409150818840554e-12	2.1759275661121452e-10	1.8840043998855695e-10	9.724918087294844	CDC20/CENPF/SFPQ/TPR/NEK2/BUB1/TACC3/HNRNPD/CENPE/MAD2L1/CCT5/CCNB1/DCP2/PTTG1/SPDL1/TTK/HNRNPA2B1/RAD21/SET/BUB3/MKI67/DLGAP5/BUB1B/RTF1/PLK1/BRD7/AURKB/TOP2A/PIH1D1/UBE2C	8
BP	GO:0051383	kinetochore organization	10	10/244	20/10965	3.766238828896848e-12	2.352697276944925e-10	2.037058627499639e-10	9.690996471621741	NUF2/CENPF/CENPA/SMC4/CENPE/CENPH/CENPW/SMC2/DLGAP5/CENPN	8
BP	GO:0044839	cell cycle G2/M phase transition	27	27/244	242/10965	3.988926565537486e-12	2.4398934159204284e-10	2.1125565034589978e-10	9.675191666372458	CENPF/KIF14/NEK2/CEP70/CCNA2/CCNB1/HMMR/YWHAG/RAD21/SSNA1/TUBB4B/DCTN3/CKAP5/DYNLL1/HSP90AA1/CCNB2/PSMA4/ARPP19/PLK1/PSMB6/AURKB/CALM3/TPX2/AURKA/PSMA7/GTSE1/PSMD10	8
BP	GO:0051784	negative regulation of nuclear division	14	14/244	52/10965	4.197036424516724e-12	2.5147957025267554e-10	2.1774098743733382e-10	9.662059811921848	CDC20/CENPF/TPR/BUB1/MAD2L1/CCNB1/PTTG1/SPDL1/TTK/RAD21/BUB3/BUB1B/PLK1/AURKB	8
BP	GO:0000086	G2/M transition of mitotic cell cycle	26	26/244	227/10965	5.599185141444973e-12	3.287841515056488e-10	2.8467436034925493e-10	9.545651646517515	CENPF/KIF14/NEK2/CEP70/CCNA2/CCNB1/HMMR/YWHAG/RAD21/SSNA1/TUBB4B/DCTN3/CKAP5/DYNLL1/HSP90AA1/CCNB2/PSMA4/ARPP19/PLK1/PSMB6/AURKB/CALM3/TPX2/AURKA/PSMA7/PSMD10	8
BP	GO:0043486	histone exchange	12	12/244	35/10965	5.971332827303938e-12	3.437614349208699e-10	2.976422864383697e-10	9.526305367943941	NASP/ITGB3BP/ANP32E/CENPA/PTMA/SMARCA5/CENPH/CENPW/MIS18BP1/OIP5/CENPN/MIS18A	8
BP	GO:0031145	anaphase-promoting complex-dependent catabolic process	16	16/244	76/10965	7.298685872931497e-12	4.1209503313320914e-10	3.5680822637914105e-10	9.447565141319789	CDC20/MAD2L1/CCNB1/PTTG1/BUB3/BUB1B/PSMA4/PLK1/PSMB6/UBB/AURKB/UBE2S/UBE2C/AURKA/PSMA7/PSMD10	8
BP	GO:0071824	protein-DNA complex subunit organization	23	23/244	181/10965	1.1712266015257316e-11	6.48815340015009e-10	5.617700581300183e-10	9.250441412046944	NASP/CENPF/HP1BP3/ITGB3BP/ANP32E/CENPA/PTMA/SMARCA5/CENPE/HMGB2/CENPH/CENPW/ANP32B/SET/HMGB1/MIS18BP1/DLGAP5/OIP5/GTF2A2/CENPN/UBB/PIH1D1/MIS18A	8
BP	GO:0008608	attachment of spindle microtubules to kinetochore	11	11/244	29/10965	1.2859718575313653e-11	6.991876617985349e-10	6.053844124635959e-10	9.217968765520506	KIF2C/NUF2/NEK2/ECT2/CENPE/CCNB1/BUB3/RACGAP1/KNSTRN/AURKB/SPAG5	8
BP	GO:0065004	protein-DNA complex assembly	21	21/244	150/10965	1.4687348014144928e-11	7.840373412641728e-10	6.788506307016268e-10	9.168225774170622	NASP/CENPF/HP1BP3/ITGB3BP/CENPA/SMARCA5/CENPE/HMGB2/CENPH/CENPW/ANP32B/SET/HMGB1/MIS18BP1/DLGAP5/OIP5/GTF2A2/CENPN/UBB/PIH1D1/MIS18A	8
BP	GO:0000281	mitotic cytokinesis	15	15/244	69/10965	2.0570428377516997e-11	1.0784781735069626e-9	9.337891829267584e-10	9.029751161270953	STMN1/CENPA/SPTBN1/ECT2/KIF20A/ANLN/KIF20B/RACGAP1/CIT/CKAP2/NUSAP1/PRC1/PLK1/MYH10/KIF4A	8
BP	GO:1902749	regulation of cell cycle G2/M phase transition	23	23/244	193/10965	4.4489118383047426e-11	2.262705591614601e-9	1.9591402566145353e-9	8.707934471359376	CENPF/KIF14/NEK2/CEP70/CCNB1/HMMR/YWHAG/RAD21/SSNA1/TUBB4B/DCTN3/CKAP5/DYNLL1/HSP90AA1/PSMA4/PLK1/PSMB6/AURKB/TPX2/AURKA/PSMA7/GTSE1/PSMD10	8
BP	GO:0006334	nucleosome assembly	14	14/244	61/10965	4.469922490246828e-11	2.262705591614601e-9	1.9591402566145353e-9	8.707934471359376	NASP/HP1BP3/ITGB3BP/CENPA/SMARCA5/HMGB2/CENPH/CENPW/ANP32B/SET/MIS18BP1/OIP5/CENPN/MIS18A	8
BP	GO:0034080	CENP-A containing nucleosome assembly	10	10/244	25/10965	6.041640250516924e-11	2.9563759625862814e-9	2.5597475798242758e-9	8.591802858943767	NASP/ITGB3BP/CENPA/SMARCA5/CENPH/CENPW/MIS18BP1/OIP5/CENPN/MIS18A	8
BP	GO:0061641	CENP-A containing chromatin organization	10	10/244	25/10965	6.041640250516924e-11	2.9563759625862814e-9	2.5597475798242758e-9	8.591802858943767	NASP/ITGB3BP/CENPA/SMARCA5/CENPH/CENPW/MIS18BP1/OIP5/CENPN/MIS18A	8
BP	GO:0006338	chromatin remodeling	21	21/244	162/10965	6.536342771338265e-11	3.1460167830572368e-9	2.7239461247250926e-9	8.564801486320922	NASP/ITGB3BP/ANP32E/TPR/CENPA/PTMA/ACTL6A/SMARCA5/HMGB2/CENPH/CENPW/HDAC2/CBX3/HMGB1/MIS18BP1/OIP5/CENPN/PIH1D1/TOP1/MIS18A/HMGB3	8
BP	GO:2001251	negative regulation of chromosome organization	18	18/244	115/10965	6.657403886214932e-11	3.1526028725688774e-9	2.729648622276581e-9	8.563893254507901	CDC20/CENPF/TPR/BUB1/MAD2L1/CCNB1/DCP2/PTTG1/SPDL1/TTK/RAD21/SET/BUB3/BUB1B/PLK1/AURKB/TOP2A/PIH1D1	8
BP	GO:0010389	regulation of G2/M transition of mitotic cell cycle	22	22/244	180/10965	7.285059403940627e-11	3.3950689539634413e-9	2.939585373519902e-9	8.531713922203874	CENPF/KIF14/NEK2/CEP70/CCNB1/HMMR/YWHAG/RAD21/SSNA1/TUBB4B/DCTN3/CKAP5/DYNLL1/HSP90AA1/PSMA4/PLK1/PSMB6/AURKB/TPX2/AURKA/PSMA7/PSMD10	8
BP	GO:0043044	ATP-dependent chromatin remodeling	14	14/244	65/10965	1.11885208695338e-10	5.1327339488986305e-9	4.444124654592784e-9	8.352213767903418	NASP/ITGB3BP/ANP32E/CENPA/PTMA/ACTL6A/SMARCA5/CENPH/CENPW/HDAC2/MIS18BP1/OIP5/CENPN/MIS18A	8
BP	GO:0034728	nucleosome organization	16	16/244	91/10965	1.3041243005124333e-10	5.890629148160776e-9	5.1003403817611765e-9	8.292400839394656	NASP/HP1BP3/ITGB3BP/ANP32E/CENPA/PTMA/SMARCA5/HMGB2/CENPH/CENPW/ANP32B/SET/MIS18BP1/OIP5/CENPN/MIS18A	8
BP	GO:0031055	chromatin remodeling at centromere	10	10/244	27/10965	1.4993858122593963e-10	6.669995067869072e-9	5.775146310377101e-9	8.238437008667937	NASP/ITGB3BP/CENPA/SMARCA5/CENPH/CENPW/MIS18BP1/OIP5/CENPN/MIS18A	8
BP	GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	28	28/244	325/10965	7.316105869744541e-10	3.158836299054408e-8	2.735045770190877e-8	7.563035401478627	HNRNPR/SFPQ/MAGOH/HNRNPA3/SRSF7/SNRPG/LSM3/HNRNPD/HNRNPA0/HNRNPH1/SNRPC/SRSF3/WTAP/SYNCRIP/HNRNPA2B1/LSM5/PSIP1/HNRNPK/HNRNPH3/HSPA8/SNRPF/WBP11/ZCRB1/SAP18/SNRPD1/DAZAP1/HNRNPM/DDX39A	8
